region,ip,prefixlength,org
apnic,103.156.50.0,23,n/a
ripencc,2.80.0.0,14,pt.telepac;MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
ripencc,5.43.0.0,18,n/a
ripencc,5.158.0.0,18,n/a
ripencc,5.183.96.0,22,n/a
ripencc,5.206.224.0,21,n/a
ripencc,5.249.0.0,17,n/a
ripencc,5.253.128.0,22,n/a
ripencc,5.253.180.0,22,n/a
ripencc,31.22.128.0,17,n/a
ripencc,31.25.8.0,23,"pt.mailspike;Mailspike Technologies, LDA"
ripencc,37.28.192.0,18,n/a
ripencc,37.189.0.0,16,pt.telepac;MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
ripencc,45.92.68.0,23,n/a
ripencc,45.135.172.0,22,pt.cloud;CLOUD Telecom Lda
ripencc,45.154.64.0,22,n/a
ripencc,45.156.128.0,22,"pt.nsec-bitsight;NSEC - Sistemas Informaticos, S.A."
ripencc,46.50.0.0,17,n/a
ripencc,46.189.128.0,17,n/a
ripencc,62.28.0.0,16,n/a
ripencc,62.48.128.0,18,n/a
ripencc,62.48.192.0,18,n/a
ripencc,62.169.64.0,18,n/a
ripencc,62.233.41.0,24,n/a
ripencc,62.249.0.0,19,pt.uunet;Verizon Portugal- Sociedade Unipessoal Lda
ripencc,77.54.0.0,16,n/a
ripencc,77.91.200.0,21,n/a
ripencc,78.29.128.0,18,n/a
ripencc,78.108.208.0,22,n/a
ripencc,78.130.0.0,17,n/a
ripencc,78.137.192.0,18,n/a
ripencc,79.168.0.0,15,n/a
ripencc,80.172.0.0,16,n/a
ripencc,80.243.80.0,20,n/a
ripencc,81.84.0.0,16,n/a
ripencc,81.90.48.0,20,n/a
ripencc,81.193.0.0,16,pt.telepac;MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
ripencc,82.102.4.0,24,pt.almouroltec;ALMOUROLTEC SERVICOS DE INFORMATICA E INTERNET LDA
ripencc,82.102.7.0,24,pt.almouroltec;ALMOUROLTEC SERVICOS DE INFORMATICA E INTERNET LDA
ripencc,82.154.0.0,15,pt.telepac;MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
ripencc,83.132.0.0,16,n/a
ripencc,83.144.128.0,18,n/a
ripencc,83.174.0.0,18,n/a
ripencc,83.223.160.0,19,"pt.cabotvm;NOS Madeira Comunicacoes, S.A."
ripencc,83.223.224.0,19,n/a
ripencc,83.240.128.0,17,n/a
ripencc,84.23.192.0,19,"pt.cabotvm;NOS Madeira Comunicacoes, S.A."
ripencc,84.90.0.0,15,n/a
ripencc,84.252.88.0,22,"pt.salam;SALAM - Exclusive Properties, Lda"
ripencc,85.138.0.0,15,n/a
ripencc,85.240.0.0,13,pt.telepac;MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
ripencc,87.103.0.0,17,n/a
ripencc,87.196.0.0,16,n/a
ripencc,88.157.0.0,16,n/a
ripencc,88.210.64.0,18,n/a
ripencc,88.214.128.0,18,n/a
ripencc,89.26.128.0,17,"pt.onitelecom;ONITELECOM - INFOCOMUNICACOES, S.A."
ripencc,89.31.224.0,21,pt.lazer;LAZER TELECOMUNICACOES S.A.
ripencc,89.109.64.0,18,"pt.cabotvm;NOS Madeira Comunicacoes, S.A."
ripencc,89.114.0.0,15,n/a
