region,ip,prefixlength
afrinic,41.66.192.0,18
afrinic,41.74.80.0,20
afrinic,41.75.48.0,20
afrinic,41.78.124.0,22
afrinic,41.79.96.0,22
afrinic,41.155.0.0,17
afrinic,41.189.160.0,19
afrinic,41.190.68.0,22
afrinic,41.190.88.0,22
afrinic,41.191.96.0,22
afrinic,41.204.32.0,19
afrinic,41.207.252.0,22
afrinic,41.210.0.0,18
afrinic,41.215.160.0,20
afrinic,41.218.192.0,18
afrinic,41.222.232.0,22
afrinic,41.242.112.0,22
afrinic,41.242.136.0,22
afrinic,45.208.0.0,14
afrinic,45.222.192.0,18
afrinic,80.87.64.0,19
afrinic,102.22.0.0,19
afrinic,102.23.112.0,22
afrinic,102.69.220.0,22
afrinic,102.176.0.0,17
afrinic,102.177.100.0,22
afrinic,102.213.214.0,23
afrinic,102.214.88.0,24
afrinic,102.216.39.0,24
afrinic,102.216.212.0,23
afrinic,102.217.148.0,22
afrinic,102.218.4.0,22
afrinic,102.219.32.0,22
afrinic,102.219.36.0,22
afrinic,102.219.104.0,22
afrinic,102.220.223.0,24
afrinic,102.221.28.0,22
afrinic,102.221.228.0,22
afrinic,102.222.172.0,24
afrinic,102.222.174.0,24
afrinic,102.222.200.0,22
afrinic,102.223.20.0,22
afrinic,154.65.16.0,21
afrinic,154.114.128.0,17
afrinic,154.120.0.0,18
afrinic,154.160.0.0,12
afrinic,156.0.80.0,22
afrinic,160.119.108.0,22
afrinic,160.119.204.0,22
afrinic,169.239.248.0,22
afrinic,193.194.160.0,19
afrinic,196.13.192.0,21
afrinic,196.44.96.0,19
afrinic,196.50.24.0,22
afrinic,196.50.28.0,22
afrinic,196.61.32.0,20
afrinic,196.172.0.0,14
afrinic,196.201.32.0,19
afrinic,197.159.128.0,20
afrinic,197.190.0.0,15
afrinic,197.220.160.0,19
afrinic,197.221.64.0,19
afrinic,197.251.128.0,17
afrinic,197.253.64.0,18
afrinic,197.255.64.0,18
afrinic,212.85.192.0,19
afrinic,212.96.0.0,20
