region,ip,prefixlength
ripencc,138.199.64.0,20
ripencc,139.191.0.0,16
ripencc,144.44.0.0,16
ripencc,145.218.0.0,16
ripencc,148.185.0.0,16
ripencc,151.175.0.0,16
ripencc,158.67.0.0,16
ripencc,192.84.203.0,24
ripencc,192.108.23.0,22
ripencc,192.108.27.0,24
ripencc,192.108.28.0,24
ripencc,192.108.29.0,24
ripencc,192.108.30.0,24
ripencc,192.108.35.0,21
ripencc,207.229.112.0,22
ripencc,207.229.118.0,22
ripencc,207.229.123.0,22
ripencc,209.162.128.0,19
ripencc,209.162.156.0,24
ripencc,209.162.158.0,23
