region,ip,prefixlength
ripencc,2001:678:f0::,48
ripencc,2001:67c:a4::,48
ripencc,2001:7f8:12::,48
ripencc,2001:7f8:41::,48
ripencc,2001:7f8:76::,48
ripencc,2001:7f8:f7::,48
ripencc,2001:678:134::,48
ripencc,2001:678:138::,48
ripencc,2001:678:464::,48
ripencc,2001:678:60c::,48
ripencc,2001:678:69c::,48
ripencc,2001:678:764::,48
ripencc,2001:678:7a0::,48
ripencc,2001:678:7cc::,48
ripencc,2001:678:ba4::,48
ripencc,2001:678:db4::,48
ripencc,2001:678:dd0::,48
ripencc,2001:67c:1ec::,48
ripencc,2001:67c:228::,48
ripencc,2001:67c:230::,48
ripencc,2001:67c:2dc::,48
ripencc,2001:67c:324::,48
ripencc,2001:67c:398::,48
ripencc,2001:67c:480::,48
ripencc,2001:67c:514::,48
ripencc,2001:67c:520::,48
ripencc,2001:67c:550::,48
ripencc,2001:67c:558::,48
ripencc,2001:67c:55c::,48
ripencc,2001:67c:598::,48
ripencc,2001:67c:630::,48
ripencc,2001:67c:714::,48
ripencc,2001:67c:774::,48
ripencc,2001:67c:7e8::,48
ripencc,2001:67c:7ec::,48
ripencc,2001:67c:7f0::,48
ripencc,2001:67c:ad8::,48
ripencc,2001:67c:b74::,48
ripencc,2001:7f8:114::,48
ripencc,2001:7f8:120::,48
ripencc,2001:67c:1070::,47
ripencc,2001:67c:1144::,48
ripencc,2001:67c:12c0::,47
ripencc,2001:67c:14d0::,48
ripencc,2001:67c:1548::,48
ripencc,2001:67c:1640::,44
ripencc,2001:67c:17e4::,48
ripencc,2001:67c:17e8::,48
ripencc,2001:67c:1964::,48
ripencc,2001:67c:197c::,48
ripencc,2001:67c:19e4::,48
ripencc,2001:67c:1b54::,48
ripencc,2001:67c:1c00::,40
ripencc,2001:67c:2020::,48
ripencc,2001:67c:206c::,48
ripencc,2001:67c:2080::,48
ripencc,2001:67c:21e0::,48
ripencc,2001:67c:228c::,48
ripencc,2001:67c:2320::,48
ripencc,2001:67c:23b4::,48
ripencc,2001:67c:23d0::,48
ripencc,2001:67c:2458::,48
ripencc,2001:67c:24d8::,48
ripencc,2001:67c:24e4::,48
ripencc,2001:67c:24fc::,48
ripencc,2001:67c:2574::,48
ripencc,2001:67c:2598::,48
ripencc,2001:67c:2764::,48
ripencc,2001:67c:27ec::,48
ripencc,2001:67c:2814::,48
ripencc,2001:67c:28ac::,48
ripencc,2001:67c:28b0::,48
ripencc,2001:67c:28b4::,48
ripencc,2001:67c:29ec::,48
ripencc,2001:67c:29f4::,48
ripencc,2001:67c:2a00::,48
ripencc,2001:67c:2a08::,48
ripencc,2001:67c:2a90::,48
ripencc,2001:67c:2cf0::,48
ripencc,2001:67c:2d68::,48
ripencc,2001:67c:2fc8::,48
