region,ip,prefixlength
apnic,103.20.232.0,23
apnic,103.36.144.0,22
apnic,103.72.90.0,23
apnic,103.75.20.0,23
apnic,103.125.232.0,22
apnic,113.11.240.0,21
apnic,180.222.208.0,22
apnic,202.61.106.0,23
apnic,202.80.32.0,20
apnic,203.191.128.0,22
ripencc,194.127.164.0,22
