region,version,ip,prefixlength
afrinic,ipv4,168.80.0.0,15
afrinic,ipv4,196.13.208.0,24
afrinic,ipv4,196.16.0.0,14
afrinic,ipv4,196.49.11.0,24
afrinic,ipv4,196.223.43.0,24
afrinic,ipv6,2001:43f8:a20::,48
afrinic,ipv6,2001:43f8:a21::,48
apnic,ipv4,202.128.108.0,23
apnic,ipv6,2001:df1:5d80::,48
ripencc,ipv4,46.174.184.0,21
ripencc,ipv4,91.202.60.0,22
ripencc,ipv4,91.214.124.0,24
ripencc,ipv4,91.234.196.0,23
ripencc,ipv4,91.247.38.0,24
ripencc,ipv4,178.219.32.0,22
ripencc,ipv4,193.33.212.0,23
ripencc,ipv4,193.200.150.0,24
ripencc,ipv4,195.82.146.0,23
ripencc,ipv4,195.144.21.0,24
ripencc,ipv4,195.242.112.0,23
ripencc,ipv4,195.245.80.0,23
ripencc,ipv6,2001:678:a18::,48
