region,ip,prefixlength
apnic,103.25.240.0,22
apnic,103.70.249.0,24
apnic,103.77.201.0,24
apnic,103.82.232.0,24
apnic,103.83.34.0,23
apnic,103.94.52.0,22
apnic,103.94.144.0,22
apnic,103.97.110.0,24
apnic,103.103.173.0,24
apnic,103.103.194.0,24
apnic,103.115.4.0,23
apnic,103.115.6.0,24
apnic,103.115.23.0,24
apnic,103.115.214.0,23
apnic,103.116.159.0,24
apnic,103.116.190.0,23
apnic,103.121.158.0,24
apnic,103.135.37.0,24
apnic,103.137.86.0,24
apnic,103.139.100.0,23
apnic,103.139.206.0,24
apnic,103.142.39.0,24
apnic,103.143.246.0,23
apnic,103.149.50.0,23
apnic,103.150.78.0,23
apnic,103.153.13.0,24
apnic,103.153.202.0,24
apnic,103.155.10.0,23
apnic,103.164.145.0,24
apnic,103.180.10.0,23
apnic,103.187.105.0,24
apnic,103.206.173.0,24
apnic,103.213.30.0,24
apnic,103.213.228.0,24
apnic,103.231.92.0,22
apnic,203.109.48.0,22
