region,ip,prefixlength,org
ripencc,31.193.32.0,21,n/a
ripencc,45.65.80.0,22,sm.ssis;S.P.A. Societa' Servizi Informatici Sammarinesi - S.S.I.S.
ripencc,77.242.208.0,20,n/a
ripencc,89.186.32.0,19,n/a
ripencc,109.233.80.0,21,n/a
ripencc,109.235.104.0,21,n/a
ripencc,185.21.116.0,22,n/a
ripencc,185.21.132.0,24,sm.aass;AZIENDA AUTONOMA DI STATO PER I SERVIZI PUBBLICI
ripencc,185.45.40.0,22,n/a
ripencc,185.45.68.0,22,n/a
ripencc,185.62.32.0,22,sm.bluindaco;Bluindaco S.R.L.
ripencc,185.86.60.0,22,n/a
ripencc,185.146.128.0,22,sm.ittweb;ITTWEB S.r.l.
ripencc,185.168.168.0,22,sm.sareta;FRIENDLYDUCK S.r.l.
ripencc,192.145.48.0,22,n/a
ripencc,194.183.64.0,19,n/a
