region,ip,prefixlength
arin,199.103.104.0,23
ripencc,2.56.160.0,22
ripencc,2.56.208.0,22
ripencc,2.57.48.0,22
ripencc,2.57.104.0,22
ripencc,2.57.156.0,22
ripencc,2.57.180.0,22
ripencc,2.57.252.0,22
ripencc,2.58.144.0,22
ripencc,2.59.116.0,24
ripencc,2.59.172.0,22
ripencc,5.11.0.0,21
ripencc,5.44.208.0,21
ripencc,5.45.144.0,22
ripencc,5.104.216.0,21
ripencc,5.132.128.0,18
ripencc,5.159.0.0,21
ripencc,5.180.12.0,22
ripencc,5.181.148.0,22
ripencc,5.181.228.0,22
ripencc,5.182.232.0,22
ripencc,5.183.172.0,24
ripencc,5.183.173.0,24
ripencc,5.183.174.0,23
ripencc,5.183.204.0,22
ripencc,5.183.216.0,22
ripencc,5.183.244.0,22
ripencc,5.198.144.0,20
ripencc,5.206.200.0,21
ripencc,5.252.12.0,22
ripencc,5.253.136.0,22
ripencc,5.253.216.0,22
ripencc,5.254.184.0,21
ripencc,31.7.92.0,22
ripencc,31.12.0.0,21
ripencc,31.14.17.0,24
ripencc,31.193.160.0,21
ripencc,31.217.216.0,21
ripencc,37.10.112.0,24
ripencc,37.16.72.0,24
ripencc,37.44.213.0,24
ripencc,37.44.220.0,22
ripencc,37.61.184.0,21
ripencc,37.75.136.0,21
ripencc,37.98.192.0,21
ripencc,37.122.220.0,22
ripencc,37.143.176.0,20
ripencc,37.153.156.0,23
ripencc,37.186.0.0,22
ripencc,37.186.4.0,24
ripencc,37.186.5.0,24
ripencc,37.186.6.0,23
ripencc,37.186.8.0,21
ripencc,37.186.16.0,21
ripencc,37.235.0.0,21
ripencc,37.235.48.0,20
ripencc,37.252.184.0,21
ripencc,37.252.224.0,19
ripencc,45.8.60.0,22
ripencc,45.9.220.0,22
ripencc,45.10.0.0,22
ripencc,45.10.144.0,22
ripencc,45.11.68.0,22
ripencc,45.12.44.0,22
ripencc,45.12.96.0,22
ripencc,45.12.160.0,22
ripencc,45.12.232.0,22
ripencc,45.13.244.0,22
ripencc,45.14.44.0,22
ripencc,45.15.36.0,22
ripencc,45.15.52.0,22
ripencc,45.67.16.0,22
ripencc,45.67.44.0,22
ripencc,45.67.168.0,22
ripencc,45.80.176.0,22
ripencc,45.81.8.0,22
ripencc,45.81.236.0,22
ripencc,45.81.244.0,22
ripencc,45.82.204.0,22
ripencc,45.83.252.0,22
ripencc,45.84.144.0,22
ripencc,45.84.252.0,22
ripencc,45.85.12.0,22
ripencc,45.85.84.0,22
ripencc,45.85.192.0,22
ripencc,45.86.116.0,22
ripencc,45.86.164.0,22
ripencc,45.86.192.0,22
ripencc,45.87.192.0,22
ripencc,45.87.196.0,22
ripencc,45.88.128.0,22
