region,ip,prefixlength
ripencc,2001:678:1::,48
ripencc,2001:678:f::,48
ripencc,2001:678:10::,48
ripencc,2001:678:11::,48
ripencc,2001:678:e8::,48
ripencc,2001:67c:48::,48
ripencc,2001:67c:68::,48
ripencc,2001:7f8:14::,48
ripencc,2001:7f8:5e::,48
ripencc,2001:7f8:7f::,48
ripencc,2001:7f8:87::,48
ripencc,2001:7f8:91::,48
ripencc,2001:7f8:ae::,48
ripencc,2001:7f8:d8::,48
ripencc,2001:7f8:f6::,48
ripencc,2001:678:104::,48
ripencc,2001:678:160::,48
ripencc,2001:678:17c::,48
ripencc,2001:678:244::,48
ripencc,2001:678:290::,48
ripencc,2001:678:2d4::,48
ripencc,2001:678:320::,48
ripencc,2001:678:368::,48
ripencc,2001:678:378::,48
ripencc,2001:678:398::,48
ripencc,2001:678:5a4::,48
ripencc,2001:678:84c::,48
ripencc,2001:678:858::,48
ripencc,2001:678:88c::,48
ripencc,2001:678:95c::,48
ripencc,2001:678:9a4::,48
ripencc,2001:678:a20::,48
ripencc,2001:678:b70::,48
ripencc,2001:678:be0::,48
ripencc,2001:678:c14::,48
ripencc,2001:678:e54::,48
ripencc,2001:67c:26c::,48
ripencc,2001:67c:278::,48
ripencc,2001:67c:280::,48
ripencc,2001:67c:284::,48
ripencc,2001:67c:3b4::,48
ripencc,2001:67c:3dc::,48
ripencc,2001:67c:454::,48
ripencc,2001:67c:650::,48
ripencc,2001:67c:658::,48
ripencc,2001:67c:7b0::,48
ripencc,2001:67c:8a8::,48
ripencc,2001:67c:928::,48
ripencc,2001:67c:940::,48
ripencc,2001:67c:aa4::,48
ripencc,2001:67c:aa8::,48
ripencc,2001:67c:aac::,48
ripencc,2001:67c:ab0::,48
ripencc,2001:67c:ab4::,48
ripencc,2001:67c:ab8::,48
ripencc,2001:67c:103c::,48
ripencc,2001:67c:10e8::,48
ripencc,2001:67c:1138::,48
ripencc,2001:67c:11a8::,48
ripencc,2001:67c:1220::,46
ripencc,2001:67c:1260::,48
ripencc,2001:67c:1314::,48
ripencc,2001:67c:134c::,48
ripencc,2001:67c:13c4::,48
ripencc,2001:67c:14a0::,48
ripencc,2001:67c:1578::,48
ripencc,2001:67c:1590::,47
ripencc,2001:67c:15a0::,46
ripencc,2001:67c:16c0::,48
ripencc,2001:67c:1798::,48
ripencc,2001:67c:17b4::,48
ripencc,2001:67c:17b8::,48
ripencc,2001:67c:17d0::,48
ripencc,2001:67c:1828::,48
ripencc,2001:67c:1874::,48
ripencc,2001:67c:1914::,48
ripencc,2001:67c:19c4::,48
ripencc,2001:67c:1b64::,48
ripencc,2001:67c:1bc4::,48
ripencc,2001:67c:2038::,48
ripencc,2001:67c:216c::,48
ripencc,2001:67c:2190::,48
ripencc,2001:67c:2194::,48
ripencc,2001:67c:21d0::,48
ripencc,2001:67c:22b4::,48
ripencc,2001:67c:22f8::,48
ripencc,2001:67c:23bc::,48
ripencc,2001:67c:2494::,48
ripencc,2001:67c:24a0::,48
ripencc,2001:67c:24e8::,47
ripencc,2001:67c:24f4::,48
ripencc,2001:67c:256c::,48
ripencc,2001:67c:2594::,48
ripencc,2001:67c:25c0::,48
ripencc,2001:67c:2620::,48
ripencc,2001:67c:2710::,48
ripencc,2001:67c:27d8::,48
ripencc,2001:67c:28b8::,48
ripencc,2001:67c:29d0::,48
ripencc,2001:67c:2b10::,48
ripencc,2001:67c:2b4c::,48
ripencc,2001:67c:2b7c::,48
ripencc,2001:67c:2c04::,48
ripencc,2001:67c:2cc0::,48
ripencc,2001:67c:2d2c::,48
ripencc,2001:67c:2d30::,48
ripencc,2001:67c:2d34::,48
ripencc,2001:67c:2d38::,48
ripencc,2001:67c:2d90::,48
ripencc,2001:67c:2f18::,48
ripencc,2001:67c:2f9c::,48
