region,ip,prefixlength
lacnic,2801:14::,48
lacnic,2801:1a::,48
lacnic,2800:2d0::,32
lacnic,2800:8a0::,32
lacnic,2801:0:70::,48
lacnic,2801:101::,40
lacnic,2801:102::,44
lacnic,2801:106::,44
lacnic,2801:108::,44
lacnic,2801:10a::,44
lacnic,2801:10c::,44
lacnic,2801:10e::,48
lacnic,2801:110::,35
lacnic,2801:111::,44
lacnic,2801:112::,40
lacnic,2801:114::,44
lacnic,2801:116::,40
lacnic,2801:119::,44
lacnic,2801:11a::,40
lacnic,2801:11c::,40
lacnic,2801:11e::,44
lacnic,2801:121::,44
lacnic,2801:122::,40
lacnic,2801:124::,44
lacnic,2801:126::,44
lacnic,2801:129::,44
lacnic,2801:12a::,44
lacnic,2801:12e::,44
lacnic,2801:130::,36
lacnic,2801:131::,44
lacnic,2801:132::,44
lacnic,2801:134::,44
lacnic,2801:136::,44
lacnic,2801:139::,44
lacnic,2801:13a::,44
lacnic,2801:13c::,40
lacnic,2801:13e::,40
lacnic,2801:141::,44
lacnic,2801:142::,40
lacnic,2801:144::,42
lacnic,2801:146::,44
lacnic,2801:149::,44
lacnic,2801:14a::,40
lacnic,2801:14e::,44
lacnic,2801:152::,40
lacnic,2801:154::,42
lacnic,2801:156::,44
lacnic,2801:159::,44
lacnic,2801:15a::,40
lacnic,2801:15c::,44
lacnic,2801:15e::,44
lacnic,2801:160::,40
lacnic,2801:162::,44
lacnic,2801:164::,40
lacnic,2801:166::,48
lacnic,2801:169::,36
lacnic,2801:16a::,44
lacnic,2801:16c::,44
lacnic,2801:16e::,40
lacnic,2801:170::,36
lacnic,2801:171::,44
lacnic,2801:172::,44
lacnic,2801:174::,44
lacnic,2801:176::,44
lacnic,2801:178::,35
lacnic,2801:179::,44
lacnic,2801:17c::,44
lacnic,2801:17e::,44
lacnic,2801:181::,40
lacnic,2801:186::,44
lacnic,2801:189::,44
lacnic,2801:18a::,44
lacnic,2801:18c::,44
lacnic,2801:18e::,48
lacnic,2801:190::,36
lacnic,2801:191::,40
lacnic,2801:192::,40
lacnic,2801:194::,44
lacnic,2801:196::,44
lacnic,2801:199::,44
lacnic,2801:19c::,44
lacnic,2801:19e::,44
lacnic,2801:1a0::,42
lacnic,2801:1a2::,44
lacnic,2801:1a6::,36
lacnic,2801:1a9::,44
lacnic,2801:1aa::,44
lacnic,2801:1ac::,44
lacnic,2801:1ae::,44
lacnic,2801:1b0::,40
lacnic,2801:1b1::,44
lacnic,2801:1b2::,44
lacnic,2801:1b4::,44
lacnic,2801:1b6::,44
lacnic,2801:1b9::,44
lacnic,2801:1ba::,40
lacnic,2801:1bc::,44
lacnic,2801:1be::,40
lacnic,2801:1c1::,40
lacnic,2801:1c2::,44
lacnic,2801:1c4::,44
lacnic,2801:1c6::,44
lacnic,2801:1c8::,36
lacnic,2801:1c9::,44
lacnic,2801:1ca::,44
lacnic,2801:1cc::,44
lacnic,2801:1ce::,44
lacnic,2801:1d0::,44
lacnic,2801:1d1::,44
lacnic,2801:1d2::,44
lacnic,2801:1d6::,40
lacnic,2801:1d8::,36
lacnic,2801:1d9::,44
lacnic,2801:1da::,44
lacnic,2801:1de::,44
lacnic,2801:1e1::,44
lacnic,2801:1e2::,44
lacnic,2801:1e4::,42
lacnic,2801:1e6::,44
lacnic,2801:1e9::,44
lacnic,2801:1ea::,44
lacnic,2801:1ec::,42
lacnic,2801:1ee::,44
lacnic,2801:1f1::,44
lacnic,2801:1f2::,44
lacnic,2801:1f4::,40
lacnic,2801:1f6::,48
lacnic,2801:1f8::,44
lacnic,2801:1f9::,44
lacnic,2801:1fa::,44
lacnic,2801:1fc::,40
lacnic,2801:1fe::,40
lacnic,2801:0:100::,48
lacnic,2801:0:180::,48
lacnic,2801:0:1c0::,45
lacnic,2801:0:210::,48
lacnic,2801:0:280::,48
lacnic,2801:0:2e0::,48
lacnic,2801:0:300::,48
lacnic,2801:0:320::,48
lacnic,2801:0:340::,48
lacnic,2801:0:360::,44
lacnic,2801:0:370::,48
lacnic,2801:0:390::,48
lacnic,2801:0:3b0::,48
lacnic,2801:0:3c0::,48
lacnic,2801:0:480::,48
lacnic,2801:0:4c0::,48
lacnic,2803:9310::,32
lacnic,2801:10:800::,48
lacnic,2801:11:800::,48
lacnic,2801:12:100::,44
lacnic,2801:134:10::,44
lacnic,2801:14:800::,48
lacnic,2801:16:800::,48
lacnic,2801:1b:800::,48
lacnic,2801:1d:800::,48
lacnic,2801:1e:800::,48
lacnic,2801:10:3000::,48
lacnic,2801:10:3800::,48
lacnic,2801:10:5800::,48
lacnic,2801:10:7000::,48
lacnic,2801:10:c000::,48
lacnic,2801:10:c800::,48
lacnic,2801:10:d800::,48
lacnic,2801:10:e800::,48
lacnic,2801:10:f000::,48
lacnic,2801:11:4000::,48
lacnic,2801:11:4800::,48
lacnic,2801:11:5000::,48
lacnic,2801:11:5800::,48
lacnic,2801:11:6800::,48
lacnic,2801:11:8000::,48
lacnic,2801:11:8800::,48
lacnic,2801:11:9000::,48
lacnic,2801:11:c800::,48
lacnic,2801:11:d800::,48
lacnic,2801:11:e000::,48
lacnic,2801:12:1800::,48
lacnic,2801:12:2800::,48
lacnic,2801:12:3800::,48
lacnic,2801:12:4000::,48
lacnic,2801:12:5800::,48
lacnic,2801:12:6800::,48
lacnic,2801:12:7000::,48
lacnic,2801:12:8800::,48
lacnic,2801:12:9800::,48
lacnic,2801:12:c800::,48
lacnic,2801:12:d800::,48
lacnic,2801:12:f000::,48
lacnic,2801:13:2800::,48
lacnic,2801:13:5800::,48
lacnic,2801:13:6800::,48
lacnic,2801:13:9800::,48
lacnic,2801:13:a000::,48
lacnic,2801:13:a800::,48
lacnic,2801:13:d800::,48
lacnic,2801:13:e000::,48
lacnic,2801:13:e800::,48
lacnic,2801:14:1800::,48
lacnic,2801:14:2800::,48
lacnic,2801:14:3000::,48
lacnic,2801:14:3800::,48
lacnic,2801:14:4800::,48
lacnic,2801:14:6800::,48
lacnic,2801:14:8000::,48
lacnic,2801:14:9800::,48
lacnic,2801:14:d800::,48
lacnic,2801:14:e800::,48
lacnic,2801:14:f000::,48
lacnic,2801:15:1800::,48
lacnic,2801:15:3000::,48
lacnic,2801:15:4000::,48
lacnic,2801:15:4800::,48
lacnic,2801:15:5000::,48
lacnic,2801:15:5800::,48
lacnic,2801:15:6800::,48
lacnic,2801:15:7000::,48
lacnic,2801:15:9800::,48
lacnic,2801:15:a800::,48
lacnic,2801:15:c800::,48
lacnic,2801:15:d800::,48
lacnic,2801:15:e800::,48
lacnic,2801:16:1800::,48
lacnic,2801:16:3800::,48
lacnic,2801:16:5000::,48
lacnic,2801:16:5001::,48
lacnic,2801:16:5002::,47
lacnic,2801:16:5004::,46
lacnic,2801:16:5008::,45
lacnic,2801:16:5800::,48
lacnic,2801:16:6800::,48
lacnic,2801:16:a800::,48
lacnic,2801:16:c800::,48
lacnic,2801:16:d800::,48
lacnic,2801:16:f000::,48
lacnic,2801:17:1800::,48
lacnic,2801:17:2800::,48
lacnic,2801:17:4000::,48
lacnic,2801:17:4800::,48
lacnic,2801:17:5800::,48
lacnic,2801:17:6800::,48
lacnic,2801:17:9800::,48
lacnic,2801:17:a800::,48
lacnic,2801:17:d000::,48
lacnic,2801:17:d800::,48
lacnic,2801:17:e800::,48
lacnic,2801:18:1800::,48
lacnic,2801:18:2000::,48
lacnic,2801:18:3000::,48
lacnic,2801:18:3800::,48
lacnic,2801:18:5000::,48
lacnic,2801:18:6800::,48
lacnic,2801:18:9000::,44
lacnic,2801:18:e800::,48
lacnic,2801:19:1800::,48
lacnic,2801:19:2800::,48
lacnic,2801:19:3000::,48
lacnic,2801:19:4800::,48
lacnic,2801:19:5000::,48
lacnic,2801:19:6800::,48
lacnic,2801:19:9800::,48
lacnic,2801:19:a800::,48
lacnic,2801:19:c800::,48
