region,version,ip,prefixlength,org
ripencc,ipv4,5.182.132.0,22,n/a
ripencc,ipv4,31.203.0.0,16,n/a
ripencc,ipv4,31.214.0.0,17,n/a
ripencc,ipv4,31.217.224.0,21,n/a
ripencc,ipv4,37.34.128.0,17,n/a
ripencc,ipv4,37.36.0.0,14,n/a
ripencc,ipv4,37.231.0.0,16,kw.ktc;Kuwait Telecommunication Company (Under Association)
ripencc,ipv4,45.15.228.0,22,kw.kipic-kw;Kuwait Integrated Petroleum Industries Company (KIPIC) C.S.C
ripencc,ipv4,45.66.0.0,22,kw.mofa;Ministry of Foreign Affairs
ripencc,ipv4,45.130.36.0,22,n/a
ripencc,ipv4,45.158.96.0,22,kw.bsalmutawa;Office of Heirs of Bader Salem Al Abdul Wahab for General Trading
ripencc,ipv4,46.186.128.0,17,n/a
ripencc,ipv4,62.150.0.0,16,n/a
ripencc,ipv4,62.215.0.0,16,kw.fast-telco;Fast Communication Company Ltd
ripencc,ipv4,78.89.0.0,16,n/a
ripencc,ipv4,78.154.192.0,19,n/a
ripencc,ipv4,78.154.224.0,19,n/a
ripencc,ipv4,78.159.160.0,19,kw.kuwait-dc;Fast Communication Company Ltd
ripencc,ipv4,80.184.0.0,16,kw.zajil;Zajil International Telecom Company KSCC
ripencc,ipv4,83.68.160.0,19,n/a
ripencc,ipv4,83.96.0.0,17,kw.fast-telco;Fast Communication Company Ltd
ripencc,ipv4,84.246.72.0,21,n/a
ripencc,ipv4,85.239.0.0,19,kw.pwc;Agility Public Warehousing Company K.S.C.P.
ripencc,ipv4,87.236.120.0,21,n/a
ripencc,ipv4,89.203.0.0,17,kw.fast-telco;Fast Communication Company Ltd
ripencc,ipv4,89.251.80.0,20,kw.tawasul;Kalaam Telecom Kuwait Closed Joint Stock Company
ripencc,ipv4,91.102.32.0,21,n/a
ripencc,ipv4,91.102.144.0,21,kw.paci;Public Authority for Civil Information
ripencc,ipv4,91.102.232.0,21,n/a
ripencc,ipv4,91.140.128.0,17,n/a
ripencc,ipv4,91.229.212.0,24,n/a
ripencc,ipv4,93.191.64.0,21,kw.mpw;Ministry of Public Work
ripencc,ipv4,94.29.128.0,17,n/a
ripencc,ipv4,94.128.0.0,15,kw.ktc;Kuwait Telecommunication Company (Under Association)
ripencc,ipv4,94.187.160.0,19,kw.wimd;Wireless Mobile Data Company Shareholding Closed
ripencc,ipv4,94.187.192.0,18,n/a
ripencc,ipv4,95.66.0.0,17,n/a
ripencc,ipv4,95.141.240.0,20,kw.aits;Arabian Information Technology Solutions Company W.L.L.
ripencc,ipv4,149.147.0.0,16,n/a
ripencc,ipv4,176.97.212.0,24,n/a
ripencc,ipv4,176.98.36.0,22,n/a
ripencc,ipv4,178.53.0.0,16,n/a
ripencc,ipv4,178.61.0.0,16,kw.fast-telco;Fast Communication Company Ltd
ripencc,ipv4,178.161.0.0,17,n/a
ripencc,ipv4,178.249.176.0,21,kw.nbk-capital;Watani Investment Company KSC (closed)
ripencc,ipv4,185.9.196.0,22,kw.aubk;AHLI UNITED BANK KSC
ripencc,ipv4,185.16.4.0,22,n/a
ripencc,ipv4,185.19.76.0,22,n/a
ripencc,ipv4,185.33.124.0,22,n/a
ripencc,ipv4,185.36.176.0,22,n/a
ripencc,ipv4,185.41.216.0,22,kw.diyar;Diyar United Trading & Contracting Company LLC / Mohammed Marouf & Co.
ripencc,ipv4,185.46.144.0,22,kw.mustafa-ibrahim;mustafa ibrahim
ripencc,ipv4,185.48.188.0,22,n/a
ripencc,ipv4,185.64.200.0,22,n/a
ripencc,ipv4,185.75.56.0,22,kw.gulfins;Gulf Insurance and Reinsurance Company Shareholding Closed
ripencc,ipv4,185.95.4.0,22,kw.fast-telco;Fast Communication Company Ltd
