region,version,ip,prefixlength
lacnic,ipv4,45.175.22.0,24
lacnic,ipv4,45.189.234.0,24
lacnic,ipv4,129.90.0.0,16
lacnic,ipv4,150.185.0.0,16
lacnic,ipv4,150.186.0.0,15
lacnic,ipv4,150.188.0.0,15
lacnic,ipv4,159.90.0.0,16
lacnic,ipv4,162.122.0.0,16
lacnic,ipv4,167.134.0.0,16
lacnic,ipv4,190.168.0.0,17
lacnic,ipv4,190.168.128.0,18
lacnic,ipv4,190.168.192.0,18
lacnic,ipv4,190.169.0.0,16
lacnic,ipv4,190.170.0.0,18
lacnic,ipv4,190.170.64.0,18
lacnic,ipv4,190.170.128.0,18
lacnic,ipv4,190.170.192.0,18
lacnic,ipv4,192.65.152.0,24
lacnic,ipv4,200.0.65.0,24
lacnic,ipv4,200.0.139.0,24
lacnic,ipv4,200.1.8.0,21
lacnic,ipv4,200.1.119.0,24
lacnic,ipv4,200.1.144.0,21
lacnic,ipv4,200.1.162.0,23
lacnic,ipv4,200.1.164.0,22
lacnic,ipv4,200.1.168.0,22
lacnic,ipv4,200.1.184.0,21
lacnic,ipv4,200.2.8.0,21
lacnic,ipv4,200.3.0.0,21
lacnic,ipv4,200.3.8.0,23
lacnic,ipv4,200.5.16.0,20
lacnic,ipv4,200.5.40.0,21
lacnic,ipv4,200.5.128.0,18
lacnic,ipv4,200.6.27.0,24
lacnic,ipv4,200.10.254.0,24
lacnic,ipv4,200.12.193.0,24
lacnic,ipv4,200.16.95.0,24
lacnic,ipv4,200.35.0.0,19
lacnic,ipv4,200.35.128.0,20
lacnic,ipv4,200.61.252.0,24
lacnic,ipv4,200.124.121.0,24
lacnic,ipv4,201.130.82.0,23
lacnic,ipv6,2800:30::,32
lacnic,ipv6,2800:38::,32
lacnic,ipv6,2801:13::,48
lacnic,ipv6,2800:100::,32
lacnic,ipv6,2001:1338::,32
lacnic,ipv6,2800:a000::,32
lacnic,ipv6,2800:a008::,32
lacnic,ipv6,2800:a010::,32
lacnic,ipv6,2800:a018::,32
lacnic,ipv6,2800:a020::,32
lacnic,ipv6,2800:a028::,32
lacnic,ipv6,2800:a030::,32
lacnic,ipv6,2800:a038::,32
lacnic,ipv6,2801:0:200::,48
lacnic,ipv6,2801:11:1800::,48
lacnic,ipv6,2801:11:a000::,48
lacnic,ipv6,2801:18:8800::,48
lacnic,ipv6,2801:1b:c800::,48
