region,version,ip,prefixlength
ripencc,ipv4,31.131.0.0,21
ripencc,ipv4,81.162.128.0,18
ripencc,ipv4,83.143.68.0,22
ripencc,ipv4,84.234.48.0,20
ripencc,ipv4,91.90.200.0,21
ripencc,ipv4,91.198.236.0,24
ripencc,ipv4,91.209.66.0,24
ripencc,ipv4,91.211.48.0,22
ripencc,ipv4,91.211.200.0,23
ripencc,ipv4,91.213.181.0,24
ripencc,ipv4,91.214.200.0,22
ripencc,ipv4,91.216.21.0,24
ripencc,ipv4,91.216.47.0,24
ripencc,ipv4,91.216.166.0,24
ripencc,ipv4,91.220.94.0,24
ripencc,ipv4,91.220.144.0,24
ripencc,ipv4,91.220.207.0,24
ripencc,ipv4,91.227.121.0,24
ripencc,ipv4,91.227.185.0,24
ripencc,ipv4,91.228.108.0,22
ripencc,ipv4,91.230.214.0,24
ripencc,ipv4,91.238.12.0,22
ripencc,ipv4,91.238.94.0,23
ripencc,ipv4,91.239.8.0,22
ripencc,ipv4,94.232.30.0,24
ripencc,ipv4,176.123.0.0,20
ripencc,ipv4,185.1.45.0,24
ripencc,ipv4,185.1.78.0,24
ripencc,ipv4,185.1.219.0,24
ripencc,ipv4,188.191.208.0,21
ripencc,ipv4,193.16.111.0,24
ripencc,ipv4,193.17.78.0,24
ripencc,ipv4,193.33.92.0,23
ripencc,ipv4,193.107.96.0,22
ripencc,ipv4,193.203.202.0,24
ripencc,ipv4,193.203.203.0,24
ripencc,ipv4,193.239.182.0,23
ripencc,ipv4,193.242.144.0,24
ripencc,ipv4,193.243.132.0,23
ripencc,ipv4,194.28.76.0,22
ripencc,ipv4,194.28.112.0,22
ripencc,ipv4,194.31.42.0,24
ripencc,ipv4,194.114.144.0,24
ripencc,ipv4,194.143.128.0,23
ripencc,ipv4,194.165.39.0,24
ripencc,ipv4,194.247.52.0,24
ripencc,ipv4,194.247.164.0,23
ripencc,ipv4,195.149.87.0,24
ripencc,ipv4,195.178.106.0,24
ripencc,ipv4,195.226.210.0,24
ripencc,ipv4,213.5.20.0,22
ripencc,ipv6,2001:7f8:2e::,48
ripencc,ipv6,2001:7f8:6a::,48
ripencc,ipv6,2001:678:6d4::,48
ripencc,ipv6,2001:678:cf4::,48
ripencc,ipv6,2001:67c:2db8::,48
