region,ip,prefixlength
afrinic,80.88.2.0,24
afrinic,102.68.124.0,24
afrinic,102.134.144.0,21
afrinic,102.164.120.0,24
afrinic,102.214.190.0,24
afrinic,102.215.94.0,24
afrinic,102.217.209.0,24
afrinic,102.220.21.0,24
afrinic,102.220.200.0,22
afrinic,102.222.74.0,23
afrinic,102.223.248.0,24
afrinic,193.108.214.0,24
afrinic,193.108.252.0,22
afrinic,196.10.119.0,24
afrinic,196.10.138.0,23
afrinic,196.10.228.0,24
afrinic,196.13.122.0,24
afrinic,196.43.226.0,24
afrinic,196.49.15.0,24
afrinic,196.49.82.0,24
afrinic,196.60.82.0,24
afrinic,196.216.176.0,22
afrinic,196.223.25.0,24
