region,version,ip,prefixlength
ripencc,ipv4,46.227.112.0,21
ripencc,ipv4,80.77.128.0,20
ripencc,ipv4,81.18.224.0,20
ripencc,ipv4,81.25.176.0,20
ripencc,ipv4,88.85.32.0,19
ripencc,ipv4,178.19.192.0,20
ripencc,ipv4,185.74.208.0,22
ripencc,ipv4,185.88.228.0,22
ripencc,ipv4,185.171.172.0,22
ripencc,ipv4,193.34.104.0,22
ripencc,ipv4,195.80.36.0,22
ripencc,ipv4,212.55.32.0,19
ripencc,ipv4,217.172.80.0,20
ripencc,ipv6,2a02:e90::,29
ripencc,ipv6,2a03:ee00::,32
ripencc,ipv6,2a0a:d500::,29
ripencc,ipv6,2a0f:38c0::,29
