region,version,ip,prefixlength,org
arin,ipv4,23.138.120.0,24,n/a
arin,ipv4,74.112.232.0,21,n/a
arin,ipv4,74.116.92.0,22,n/a
arin,ipv4,148.64.60.0,23,n/a
arin,ipv4,149.112.46.0,23,n/a
arin,ipv4,158.222.40.0,23,n/a
arin,ipv4,192.96.136.0,23,n/a
arin,ipv4,192.139.192.0,24,n/a
arin,ipv4,199.19.28.0,22,n/a
arin,ipv4,199.101.188.0,22,n/a
arin,ipv4,204.27.52.0,22,n/a
arin,ipv4,208.78.48.0,21,n/a
arin,ipv4,208.91.192.0,22,n/a
arin,ipv6,2602:fb4a::,40,n/a
arin,ipv6,2602:fb4b::,40,n/a
arin,ipv6,2602:ff07::,36,n/a
arin,ipv6,2604:25c0::,32,n/a
