region,ip,prefixlength
apnic,43.228.128.0,22
apnic,103.8.60.0,24
apnic,103.17.108.0,23
apnic,103.20.152.0,22
apnic,103.29.199.0,24
apnic,103.41.92.0,23
apnic,103.41.112.0,23
apnic,103.51.60.0,24
apnic,103.99.103.0,24
apnic,103.106.84.0,24
apnic,103.111.68.0,24
apnic,103.119.92.0,24
apnic,103.136.254.0,24
apnic,103.142.76.0,24
apnic,103.142.243.0,24
apnic,103.165.46.0,24
apnic,103.168.34.0,23
apnic,103.206.68.0,22
apnic,103.229.120.0,22
apnic,103.229.176.0,22
apnic,103.236.194.0,23
apnic,203.17.23.0,24
apnic,203.21.120.0,24
apnic,203.23.49.0,24
apnic,203.23.199.0,24
apnic,203.34.37.0,24
apnic,203.174.26.0,24
apnic,218.100.84.0,24
