region,ip,prefixlength,org
arin,23.189.192.0,24,n/a
arin,23.189.193.0,24,n/a
arin,24.92.144.0,20,n/a
arin,66.212.62.0,23,n/a
arin,72.14.98.0,23,n/a
arin,74.114.200.0,22,n/a
arin,104.218.216.0,22,n/a
arin,104.255.252.0,22,n/a
arin,162.0.155.0,24,n/a
arin,162.212.208.0,23,n/a
arin,162.245.76.0,22,n/a
arin,192.58.142.0,23,n/a
arin,192.147.231.0,24,n/a
arin,199.38.192.0,21,n/a
arin,199.192.226.0,23,n/a
arin,199.223.248.0,22,n/a
arin,204.145.147.0,24,n/a
arin,204.152.80.0,23,n/a
arin,205.166.35.0,24,n/a
arin,206.126.120.0,21,n/a
arin,207.191.248.0,21,n/a
arin,208.94.176.0,21,n/a
