region,version,ip,prefixlength,org
afrinic,ipv4,41.74.160.0,20,n/a
afrinic,ipv4,41.138.80.0,21,n/a
afrinic,ipv4,41.186.0.0,16,n/a
afrinic,ipv4,41.197.0.0,16,n/a
afrinic,ipv4,41.242.140.0,22,n/a
afrinic,ipv4,102.22.128.0,18,n/a
afrinic,ipv4,102.215.8.0,22,n/a
afrinic,ipv4,105.178.0.0,17,n/a
afrinic,ipv4,105.179.0.0,19,n/a
afrinic,ipv4,154.68.64.0,18,n/a
afrinic,ipv4,196.44.240.0,20,n/a
afrinic,ipv4,196.223.240.0,21,n/a
afrinic,ipv4,197.157.128.0,18,n/a
afrinic,ipv4,197.157.212.0,22,n/a
afrinic,ipv4,197.234.244.0,22,n/a
afrinic,ipv4,197.243.0.0,17,n/a
afrinic,ipv6,2c0f:580::,32,n/a
afrinic,ipv6,2c0f:3880::,32,n/a
afrinic,ipv6,2c0f:6100::,32,n/a
afrinic,ipv6,2c0f:6700::,32,n/a
afrinic,ipv6,2c0f:eb68::,32,n/a
afrinic,ipv6,2c0f:f628::,32,n/a
afrinic,ipv6,2c0f:f860::,32,n/a
afrinic,ipv6,2c0f:fe60::,32,n/a
