region,ip,prefixlength
apnic,103.5.150.0,24
apnic,103.5.228.0,23
apnic,103.16.208.0,23
apnic,103.29.114.0,24
apnic,103.48.88.0,24
apnic,103.57.98.0,23
apnic,103.65.200.0,23
apnic,103.71.242.0,23
apnic,103.74.14.0,23
apnic,103.81.136.0,24
apnic,103.83.228.0,23
apnic,103.93.22.0,23
apnic,103.101.36.0,22
apnic,103.101.236.0,23
apnic,103.102.36.0,23
apnic,103.104.197.0,24
apnic,103.109.228.0,22
apnic,103.115.167.0,24
apnic,103.116.48.0,24
apnic,103.130.207.0,24
apnic,103.134.72.0,24
apnic,103.137.10.0,24
apnic,103.139.152.0,24
apnic,103.140.0.0,23
apnic,103.140.53.0,24
apnic,103.140.132.0,23
apnic,103.143.211.0,24
apnic,103.155.182.0,23
apnic,103.155.205.0,24
apnic,103.156.97.0,24
apnic,103.157.34.0,24
apnic,103.157.44.0,23
apnic,103.158.110.0,24
apnic,103.158.198.0,23
apnic,103.162.6.0,24
apnic,103.162.242.0,23
apnic,103.163.70.0,23
apnic,103.163.137.0,24
apnic,103.163.182.0,23
apnic,103.164.158.0,24
apnic,103.165.242.0,24
apnic,103.166.18.0,23
apnic,103.168.86.0,23
apnic,103.170.223.0,24
apnic,103.173.38.0,24
apnic,103.175.92.0,23
apnic,103.180.240.0,23
apnic,103.182.174.0,23
apnic,103.186.196.0,23
apnic,103.190.40.0,23
apnic,103.191.130.0,23
apnic,103.212.64.0,23
apnic,103.213.31.0,24
apnic,103.233.182.0,24
apnic,103.255.126.0,24
apnic,202.45.144.0,22
apnic,202.52.0.0,23
apnic,202.53.0.0,22
apnic,202.94.66.0,24
apnic,203.119.88.0,23
apnic,203.119.90.0,23
