region,version,ip,prefixlength
lacnic,ipv4,45.178.196.0,22
lacnic,ipv4,161.132.0.0,16
lacnic,ipv4,164.163.241.0,24
lacnic,ipv4,192.102.84.0,24
lacnic,ipv4,200.0.107.0,24
lacnic,ipv4,200.0.110.0,24
lacnic,ipv4,200.0.118.0,23
lacnic,ipv4,200.0.136.0,24
lacnic,ipv4,200.0.142.0,24
lacnic,ipv4,200.0.164.0,24
lacnic,ipv4,200.0.165.0,24
lacnic,ipv4,200.0.166.0,23
lacnic,ipv4,200.0.168.0,24
lacnic,ipv4,200.0.169.0,24
lacnic,ipv4,200.0.170.0,23
lacnic,ipv4,200.0.172.0,23
lacnic,ipv4,200.1.176.0,21
lacnic,ipv4,200.3.114.0,24
lacnic,ipv4,200.3.241.0,24
lacnic,ipv4,200.10.130.0,23
lacnic,ipv4,200.10.188.0,24
lacnic,ipv4,200.10.250.0,24
lacnic,ipv4,200.11.32.0,24
lacnic,ipv4,200.11.34.0,23
lacnic,ipv4,200.11.36.0,24
lacnic,ipv4,200.11.37.0,24
lacnic,ipv4,200.11.38.0,23
lacnic,ipv4,200.11.48.0,20
lacnic,ipv4,200.16.0.0,21
lacnic,ipv4,200.36.156.0,23
lacnic,ipv4,201.131.67.0,24
lacnic,ipv4,206.223.130.0,24
lacnic,ipv4,209.45.0.0,17
lacnic,ipv6,2800:18::,32
lacnic,ipv6,2801:150::,32
lacnic,ipv6,2801:1b:3000::,48
lacnic,ipv6,2801:1c:2000::,48
lacnic,ipv6,2801:1c:8800::,48
lacnic,ipv6,2801:1f:6800::,48
