region,version,ip,prefixlength
ripencc,ipv4,46.151.120.0,21
ripencc,ipv4,46.151.128.0,21
ripencc,ipv4,46.174.96.0,21
ripencc,ipv4,79.110.144.0,20
ripencc,ipv4,85.202.112.0,20
ripencc,ipv4,91.142.129.0,23
ripencc,ipv4,91.193.75.0,24
ripencc,ipv4,91.194.82.0,23
ripencc,ipv4,91.194.216.0,23
ripencc,ipv4,91.195.38.0,23
ripencc,ipv4,91.195.176.0,23
ripencc,ipv4,91.199.17.0,24
ripencc,ipv4,91.201.136.0,22
ripencc,ipv4,91.207.62.0,23
ripencc,ipv4,91.208.89.0,24
ripencc,ipv4,91.212.15.0,24
ripencc,ipv4,91.212.69.0,24
ripencc,ipv4,91.217.14.0,23
ripencc,ipv4,91.218.172.0,23
ripencc,ipv4,91.218.174.0,24
ripencc,ipv4,91.221.134.0,23
ripencc,ipv4,91.221.216.0,23
ripencc,ipv4,91.222.4.0,22
ripencc,ipv4,91.223.162.0,24
ripencc,ipv4,91.224.0.0,23
ripencc,ipv4,91.224.250.0,23
ripencc,ipv4,91.226.240.0,22
ripencc,ipv4,91.228.16.0,22
ripencc,ipv4,91.228.20.0,23
ripencc,ipv4,91.228.252.0,23
ripencc,ipv4,91.228.254.0,24
ripencc,ipv4,91.231.88.0,24
ripencc,ipv4,91.231.158.0,23
ripencc,ipv4,91.232.106.0,23
ripencc,ipv4,91.232.200.0,23
ripencc,ipv4,91.232.236.0,23
ripencc,ipv4,91.233.24.0,24
ripencc,ipv4,91.234.132.0,22
ripencc,ipv4,91.234.190.0,23
ripencc,ipv4,91.238.6.0,23
ripencc,ipv4,91.238.61.0,24
ripencc,ipv4,91.239.151.0,24
ripencc,ipv4,91.240.6.0,23
ripencc,ipv4,91.240.40.0,22
ripencc,ipv4,91.243.123.0,24
ripencc,ipv4,91.245.214.0,24
ripencc,ipv4,94.154.104.0,21
ripencc,ipv4,109.94.96.0,22
ripencc,ipv4,109.94.100.0,23
ripencc,ipv4,109.94.102.0,23
ripencc,ipv4,109.94.108.0,24
ripencc,ipv4,109.94.109.0,24
ripencc,ipv4,109.94.111.0,24
ripencc,ipv4,109.94.112.0,20
ripencc,ipv4,109.94.126.0,24
ripencc,ipv4,109.94.127.0,24
ripencc,ipv4,109.94.224.0,22
ripencc,ipv4,109.94.228.0,22
ripencc,ipv4,109.94.232.0,21
ripencc,ipv4,109.206.96.0,19
ripencc,ipv4,109.207.32.0,20
ripencc,ipv4,147.91.0.0,16
ripencc,ipv4,160.99.0.0,16
ripencc,ipv4,176.103.216.0,23
ripencc,ipv4,176.104.104.0,21
ripencc,ipv4,176.106.120.0,21
ripencc,ipv4,176.108.32.0,20
ripencc,ipv4,176.123.208.0,21
ripencc,ipv4,178.212.88.0,24
ripencc,ipv4,178.212.90.0,23
ripencc,ipv4,178.212.94.0,23
ripencc,ipv4,178.217.8.0,21
ripencc,ipv4,185.1.27.0,24
ripencc,ipv4,185.1.70.0,24
ripencc,ipv4,192.162.52.0,22
ripencc,ipv4,193.0.254.0,24
ripencc,ipv4,193.30.248.0,22
ripencc,ipv4,193.34.64.0,22
ripencc,ipv4,193.34.142.0,23
ripencc,ipv4,193.53.106.0,24
ripencc,ipv4,193.104.68.0,24
ripencc,ipv4,193.105.163.0,24
ripencc,ipv4,193.107.4.0,22
ripencc,ipv4,193.203.6.0,23
ripencc,ipv4,193.203.18.0,23
ripencc,ipv4,193.203.23.0,24
ripencc,ipv4,193.203.26.0,23
ripencc,ipv4,193.243.168.0,22
ripencc,ipv4,194.24.248.0,23
ripencc,ipv4,194.28.130.0,24
ripencc,ipv4,194.28.131.0,24
ripencc,ipv4,194.32.150.0,24
ripencc,ipv4,194.54.180.0,22
ripencc,ipv4,194.79.40.0,22
ripencc,ipv4,194.110.216.0,24
ripencc,ipv4,194.145.153.0,24
ripencc,ipv4,194.247.39.0,24
ripencc,ipv4,195.46.52.0,22
ripencc,ipv4,195.64.170.0,23
ripencc,ipv4,195.88.12.0,23
ripencc,ipv4,195.88.216.0,23
ripencc,ipv4,195.149.192.0,22
ripencc,ipv4,195.170.183.0,24
ripencc,ipv4,195.182.214.0,23
ripencc,ipv4,195.222.96.0,22
ripencc,ipv4,195.242.76.0,23
ripencc,ipv6,2001:7f8:1e::,48
ripencc,ipv6,2001:7f8:a1::,48
ripencc,ipv6,2001:678:404::,48
ripencc,ipv6,2001:67c:3ac::,48
ripencc,ipv6,2001:67c:69c::,48
ripencc,ipv6,2001:67c:b4c::,48
ripencc,ipv6,2001:67c:2210::,48
ripencc,ipv6,2001:67c:22f0::,48
