region,ip,prefixlength
afrinic,2001:43f8:3d0::,48
afrinic,2001:43f8:a50::,48
afrinic,2001:43f8:b60::,48
afrinic,2001:43f8:b61::,48
afrinic,2001:43f8:1190::,48
afrinic,2001:43fd:4000::,48
