region,ip,prefixlength
apnic,43.228.196.0,22
apnic,43.246.184.0,22
apnic,45.113.60.0,23
apnic,45.126.224.0,22
apnic,103.4.156.0,22
apnic,103.6.162.0,24
apnic,103.6.165.0,24
apnic,103.6.182.0,23
apnic,103.7.56.0,22
apnic,103.17.249.0,24
apnic,103.23.246.0,24
apnic,103.26.180.0,22
apnic,103.28.100.0,22
apnic,103.35.96.0,22
apnic,103.43.136.0,24
apnic,103.43.229.0,24
apnic,103.44.44.0,24
apnic,103.48.12.0,24
apnic,103.49.148.0,23
apnic,103.51.64.0,22
apnic,103.53.156.0,23
apnic,103.70.244.0,22
apnic,103.71.6.0,23
apnic,103.77.82.0,23
apnic,103.78.102.0,23
apnic,103.80.129.0,24
apnic,103.82.165.0,24
apnic,103.87.217.0,24
apnic,103.91.195.0,24
apnic,103.92.105.0,24
apnic,103.103.67.0,24
apnic,103.104.179.0,24
apnic,103.105.73.0,24
apnic,103.107.70.0,24
apnic,103.108.49.0,24
apnic,103.112.220.0,23
apnic,103.113.24.0,23
apnic,103.116.50.0,23
apnic,103.120.246.0,24
apnic,103.121.32.0,24
apnic,103.122.45.0,24
apnic,103.125.82.0,24
apnic,103.131.35.0,24
apnic,103.136.168.0,24
apnic,103.136.252.0,23
apnic,103.137.18.0,24
apnic,103.139.108.0,24
apnic,103.144.44.0,24
apnic,103.146.160.0,24
apnic,103.146.161.0,24
apnic,103.151.252.0,23
apnic,103.152.53.0,24
apnic,103.153.118.0,24
apnic,103.154.70.0,23
apnic,103.155.66.0,24
apnic,103.156.111.0,24
apnic,103.156.150.0,23
apnic,103.160.140.0,23
apnic,103.162.42.0,24
apnic,103.164.85.0,24
apnic,103.165.56.0,23
apnic,103.165.120.0,23
apnic,103.166.179.0,24
apnic,103.168.176.0,24
apnic,103.172.123.0,24
apnic,103.175.124.0,23
apnic,103.178.219.0,24
apnic,103.185.146.0,23
apnic,103.186.190.0,23
apnic,103.190.11.0,24
apnic,103.191.66.0,23
apnic,103.197.244.0,22
apnic,103.199.170.0,23
apnic,103.208.212.0,22
apnic,103.215.232.0,23
apnic,103.216.96.0,23
apnic,103.241.28.0,22
apnic,103.241.32.0,22
apnic,103.242.144.0,22
apnic,103.253.117.0,24
apnic,103.255.13.0,24
apnic,167.94.112.0,23
apnic,192.41.170.0,24
apnic,192.100.77.0,24
apnic,192.102.83.0,24
apnic,192.108.230.0,24
apnic,192.150.249.0,24
apnic,192.150.250.0,24
apnic,192.150.251.0,24
apnic,192.188.172.0,24
apnic,192.203.247.0,24
apnic,192.207.64.0,24
apnic,192.207.242.0,24
apnic,198.49.112.0,23
apnic,202.0.111.0,24
apnic,202.0.117.0,24
apnic,202.0.118.0,23
apnic,202.0.120.0,24
apnic,202.6.90.0,24
apnic,202.6.100.0,24
apnic,202.6.101.0,24
apnic,202.6.107.0,24
apnic,202.7.59.0,24
apnic,202.8.65.0,24
apnic,202.8.66.0,24
apnic,202.8.67.0,24
apnic,202.8.68.0,24
apnic,202.8.69.0,24
apnic,202.8.70.0,24
apnic,202.8.71.0,24
apnic,202.8.78.0,23
apnic,202.8.84.0,22
apnic,202.9.81.0,24
apnic,202.12.20.0,23
apnic,202.12.73.0,24
apnic,202.12.74.0,24
apnic,202.12.97.0,24
apnic,202.12.117.0,24
apnic,202.12.118.0,24
apnic,202.14.117.0,24
apnic,202.14.164.0,24
apnic,202.20.105.0,24
apnic,202.21.140.0,24
apnic,202.21.144.0,24
apnic,202.21.149.0,24
apnic,202.27.110.0,24
apnic,202.28.0.0,23
apnic,202.28.2.0,24
apnic,202.28.3.0,24
apnic,202.28.4.0,22
apnic,202.29.0.0,23
apnic,202.29.2.0,23
apnic,202.29.4.0,22
apnic,202.41.160.0,19
apnic,202.44.52.0,22
apnic,202.44.64.0,23
apnic,202.44.66.0,24
apnic,202.44.68.0,22
apnic,202.44.72.0,23
apnic,202.44.128.0,24
apnic,202.44.130.0,23
apnic,202.44.135.0,24
apnic,202.44.136.0,24
apnic,202.44.138.0,24
apnic,202.44.139.0,24
apnic,202.44.140.0,23
apnic,202.44.142.0,23
apnic,202.44.144.0,24
apnic,202.44.145.0,24
apnic,202.44.148.0,22
apnic,202.52.4.0,22
apnic,202.58.126.0,24
apnic,202.58.244.0,24
apnic,202.90.4.0,22
apnic,202.94.73.0,24
apnic,202.94.76.0,23
apnic,202.94.90.0,23
apnic,202.122.130.0,23
apnic,202.125.84.0,23
apnic,202.129.204.0,22
apnic,202.151.4.0,22
apnic,203.4.160.0,24
apnic,203.11.74.0,24
apnic,203.21.42.0,23
apnic,203.28.128.0,23
apnic,203.33.240.0,24
apnic,203.62.152.0,22
apnic,203.80.56.0,24
apnic,203.99.140.0,23
apnic,203.99.252.0,23
apnic,203.153.50.0,23
apnic,203.160.4.0,22
apnic,203.160.137.0,24
apnic,203.170.50.0,23
apnic,203.190.250.0,23
apnic,203.209.191.0,24
apnic,218.100.66.0,24
ripencc,195.190.133.0,24
