region,ip,prefixlength,org
lacnic,45.4.0.0,22,n/a
lacnic,45.4.168.0,22,n/a
lacnic,45.5.120.0,22,n/a
lacnic,45.5.124.0,22,n/a
lacnic,45.7.228.0,22,n/a
lacnic,45.65.240.0,22,n/a
lacnic,45.71.44.0,22,n/a
lacnic,45.160.4.0,22,n/a
lacnic,45.160.12.0,22,n/a
lacnic,45.160.72.0,22,n/a
lacnic,45.160.188.0,22,n/a
lacnic,45.160.212.0,22,n/a
lacnic,45.161.108.0,22,n/a
lacnic,45.161.112.0,22,n/a
lacnic,45.161.188.0,22,n/a
lacnic,45.162.132.0,22,n/a
lacnic,45.162.184.0,22,n/a
lacnic,45.162.192.0,22,n/a
lacnic,45.162.208.0,22,n/a
lacnic,45.165.40.0,22,n/a
lacnic,45.165.168.0,22,n/a
lacnic,45.166.72.0,22,n/a
lacnic,45.166.144.0,22,n/a
lacnic,45.167.24.0,22,n/a
lacnic,45.167.192.0,22,n/a
lacnic,45.168.68.0,22,n/a
lacnic,45.169.148.0,22,n/a
lacnic,45.169.163.0,24,n/a
lacnic,45.170.100.0,22,n/a
lacnic,45.171.48.0,23,n/a
lacnic,45.171.220.0,22,n/a
lacnic,45.172.136.0,22,n/a
lacnic,45.173.120.0,22,n/a
lacnic,45.173.128.0,22,n/a
lacnic,45.174.104.0,22,n/a
lacnic,45.174.204.0,22,n/a
lacnic,45.175.21.0,24,n/a
lacnic,45.176.116.0,22,n/a
lacnic,45.176.164.0,23,n/a
lacnic,45.176.166.0,23,n/a
lacnic,45.177.96.0,22,n/a
lacnic,45.178.132.0,22,n/a
lacnic,45.180.24.0,22,n/a
lacnic,45.180.68.0,22,n/a
lacnic,45.180.172.0,22,n/a
lacnic,45.181.120.0,22,n/a
lacnic,45.182.116.0,24,n/a
lacnic,45.183.179.0,24,n/a
lacnic,45.184.84.0,22,n/a
lacnic,45.186.148.0,22,n/a
lacnic,45.190.16.0,22,n/a
lacnic,45.191.48.0,22,n/a
lacnic,45.191.100.0,22,n/a
lacnic,45.225.43.0,24,n/a
lacnic,45.225.92.0,22,n/a
lacnic,45.225.132.0,23,n/a
lacnic,45.225.184.0,22,n/a
lacnic,45.225.204.0,22,n/a
lacnic,45.226.168.0,22,n/a
lacnic,45.227.62.0,23,n/a
lacnic,45.227.176.0,22,n/a
lacnic,45.228.208.0,22,n/a
lacnic,45.229.188.0,22,n/a
lacnic,45.230.21.0,24,n/a
lacnic,45.230.36.0,23,n/a
lacnic,45.230.38.0,23,n/a
lacnic,45.230.48.0,22,n/a
lacnic,45.231.48.0,22,n/a
lacnic,45.232.32.0,22,n/a
lacnic,45.232.92.0,22,n/a
lacnic,45.232.120.0,22,n/a
lacnic,45.232.176.0,22,n/a
lacnic,45.232.208.0,22,n/a
lacnic,45.234.224.0,22,n/a
lacnic,45.235.36.0,22,n/a
lacnic,45.236.88.0,22,n/a
lacnic,45.236.124.0,22,n/a
lacnic,45.236.128.0,22,n/a
lacnic,45.236.164.0,22,n/a
lacnic,45.236.174.0,23,n/a
lacnic,45.236.184.0,22,n/a
lacnic,45.237.132.0,22,n/a
lacnic,45.237.136.0,22,n/a
lacnic,45.238.20.0,22,n/a
lacnic,45.238.60.0,22,n/a
lacnic,45.238.152.0,22,n/a
lacnic,45.238.176.0,23,n/a
lacnic,45.238.179.0,24,n/a
lacnic,45.239.28.0,22,n/a
lacnic,45.239.96.0,22,n/a
lacnic,45.239.108.0,22,n/a
lacnic,45.239.120.0,22,n/a
lacnic,45.239.208.0,22,n/a
lacnic,45.239.216.0,22,n/a
lacnic,128.201.116.0,22,n/a
lacnic,128.201.224.0,22,n/a
lacnic,131.0.108.0,22,n/a
lacnic,131.0.172.0,22,n/a
lacnic,131.72.232.0,22,n/a
lacnic,131.72.236.0,22,n/a
lacnic,131.100.28.0,22,n/a
lacnic,131.108.68.0,22,n/a
lacnic,131.108.208.0,22,n/a
lacnic,131.161.200.0,22,n/a
lacnic,131.196.176.0,22,n/a
lacnic,131.221.32.0,22,n/a
lacnic,131.221.164.0,22,n/a
lacnic,132.255.68.0,22,n/a
lacnic,132.255.236.0,22,n/a
lacnic,138.0.120.0,23,n/a
lacnic,138.0.122.0,23,n/a
lacnic,138.36.252.0,22,n/a
lacnic,138.84.32.0,19,n/a
lacnic,138.99.176.0,22,n/a
lacnic,138.99.224.0,22,n/a
lacnic,138.117.68.0,22,n/a
lacnic,138.117.148.0,22,n/a
lacnic,138.121.96.0,22,n/a
lacnic,138.121.108.0,22,n/a
lacnic,138.121.168.0,22,n/a
lacnic,138.121.176.0,22,n/a
lacnic,138.185.12.0,22,n/a
lacnic,138.186.8.0,22,n/a
lacnic,138.186.120.0,22,n/a
lacnic,138.204.228.0,22,n/a
lacnic,138.219.56.0,22,n/a
lacnic,138.219.228.0,22,n/a
lacnic,138.255.100.0,22,n/a
lacnic,143.202.12.0,22,n/a
lacnic,143.202.140.0,22,n/a
lacnic,143.208.52.0,22,n/a
lacnic,143.255.24.0,22,n/a
lacnic,143.255.104.0,22,n/a
lacnic,143.255.176.0,22,n/a
lacnic,149.19.160.0,20,n/a
lacnic,152.172.0.0,14,n/a
lacnic,152.230.0.0,16,n/a
lacnic,152.231.64.0,18,n/a
lacnic,160.19.200.0,22,n/a
lacnic,160.20.92.0,22,n/a
lacnic,160.20.188.0,22,n/a
lacnic,160.238.252.0,22,n/a
lacnic,161.0.160.0,20,n/a
lacnic,161.0.184.0,21,n/a
lacnic,164.77.0.0,16,n/a
lacnic,164.163.80.0,22,n/a
lacnic,164.163.88.0,22,n/a
lacnic,167.249.28.0,22,n/a
lacnic,167.250.52.0,22,n/a
lacnic,167.250.132.0,22,n/a
lacnic,167.250.196.0,23,n/a
lacnic,168.90.156.0,22,n/a
lacnic,168.90.220.0,22,n/a
lacnic,168.121.80.0,22,n/a
lacnic,168.194.168.0,22,n/a
lacnic,168.194.196.0,22,n/a
lacnic,168.195.128.0,22,n/a
lacnic,168.196.184.0,22,n/a
lacnic,168.196.200.0,22,n/a
lacnic,168.197.88.0,22,n/a
lacnic,168.205.204.0,22,n/a
lacnic,168.228.248.0,22,n/a
lacnic,168.232.32.0,22,n/a
lacnic,168.232.164.0,22,n/a
lacnic,170.78.112.0,22,n/a
lacnic,170.78.252.0,22,n/a
lacnic,170.79.40.0,22,n/a
lacnic,170.79.100.0,22,n/a
lacnic,170.79.232.0,22,n/a
lacnic,170.80.72.0,22,n/a
lacnic,170.81.28.0,22,n/a
lacnic,170.82.128.0,22,n/a
lacnic,170.82.188.0,22,n/a
lacnic,170.82.224.0,22,n/a
lacnic,170.84.208.0,22,n/a
lacnic,170.150.120.0,22,n/a
lacnic,170.150.156.0,22,n/a
lacnic,170.233.192.0,22,n/a
lacnic,170.238.24.0,22,n/a
lacnic,170.238.32.0,22,n/a
lacnic,170.238.200.0,22,n/a
lacnic,170.239.64.0,22,n/a
lacnic,170.239.84.0,22,n/a
lacnic,170.239.152.0,23,n/a
lacnic,170.239.188.0,22,n/a
lacnic,170.245.48.0,22,n/a
lacnic,170.246.172.0,22,n/a
lacnic,170.247.92.0,22,n/a
lacnic,170.247.136.0,22,n/a
lacnic,170.247.164.0,22,n/a
lacnic,170.247.204.0,22,n/a
lacnic,170.247.216.0,22,n/a
lacnic,177.12.88.0,22,n/a
lacnic,177.128.112.0,22,n/a
lacnic,177.221.140.0,23,n/a
lacnic,179.2.0.0,15,n/a
lacnic,179.4.0.0,16,n/a
lacnic,179.8.0.0,15,n/a
lacnic,179.49.208.0,22,n/a
lacnic,179.49.236.0,22,n/a
lacnic,179.51.168.0,22,n/a
