region,ip,prefixlength,org
lacnic,2800:98::,32,n/a
lacnic,2800:890::,32,n/a
lacnic,2803:c90::,32,n/a
lacnic,2803:d20::,32,n/a
lacnic,2001:1360::,32,n/a
lacnic,2803:1440::,32,n/a
lacnic,2803:1520::,32,n/a
lacnic,2803:1610::,32,n/a
lacnic,2803:16a0::,32,n/a
lacnic,2803:2620::,32,n/a
lacnic,2803:2960::,32,n/a
lacnic,2803:3280::,32,n/a
lacnic,2803:3910::,32,n/a
lacnic,2803:3a00::,32,n/a
lacnic,2803:3b10::,32,n/a
lacnic,2803:4290::,32,n/a
lacnic,2803:48c0::,32,n/a
lacnic,2803:5100::,32,n/a
lacnic,2803:52e0::,32,n/a
lacnic,2803:5300::,32,n/a
lacnic,2803:54c0::,32,n/a
lacnic,2803:6300::,32,n/a
lacnic,2803:69a0::,32,n/a
lacnic,2803:7000::,32,n/a
lacnic,2803:7140::,32,n/a
lacnic,2803:7920::,32,n/a
lacnic,2803:7d60::,32,n/a
lacnic,2803:8720::,32,n/a
lacnic,2803:95e0::,32,n/a
lacnic,2803:96e0::,32,n/a
lacnic,2803:9760::,32,n/a
lacnic,2803:99a0::,32,n/a
lacnic,2803:a490::,32,n/a
lacnic,2803:a7a0::,32,n/a
lacnic,2803:b4e0::,32,n/a
lacnic,2803:b760::,32,n/a
lacnic,2803:b860::,32,n/a
lacnic,2803:b910::,32,n/a
lacnic,2803:ba00::,32,n/a
lacnic,2803:bee0::,32,n/a
lacnic,2803:bf40::,32,n/a
lacnic,2803:bf60::,32,n/a
lacnic,2803:c300::,32,n/a
lacnic,2803:c540::,32,n/a
lacnic,2803:c800::,32,n/a
lacnic,2803:c840::,32,n/a
lacnic,2803:ca90::,32,n/a
lacnic,2803:d100::,32,n/a
lacnic,2803:e110::,32,n/a
lacnic,2803:e1c0::,32,n/a
lacnic,2803:e290::,32,n/a
lacnic,2803:e2e0::,32,n/a
lacnic,2803:e880::,32,n/a
lacnic,2803:fd10::,32,n/a
