region,ip,prefixlength,org
ripencc,2a00:1ee8::,32,sy.mtn;MTN Syria
ripencc,2a00:45a0::,32,sy.zad;ZAD for the Services of Information & Technology Ltd
ripencc,2a00:70a0::,32,sy.omniya;OMNIYA LLC
ripencc,2a00:b800::,29,sy.syriatel3g;Syriatel Mobile Telecom
ripencc,2a01:bd60::,32,n/a
ripencc,2a02:4520::,32,sy.inet;Charif and Fakir LLC
ripencc,2a02:67c0::,32,n/a
ripencc,2a03:8b60::,32,n/a
ripencc,2a04:8180::,31,n/a
ripencc,2a04:9080::,29,sy.aya-isp;AYA Internet Service Provider
ripencc,2a05:a8c0::,29,sy.reemisp;Syrian Company for technical supply LLC
ripencc,2a06:6f80::,29,n/a
ripencc,2a06:d300::,29,sy.teranet;Roya telecommunication Co.Ltd.
ripencc,2a07:4fc0::,29,sy.reemisp;Syrian Company for technical supply LLC
ripencc,2a07:6980::,29,n/a
ripencc,2a09:b4c0::,29,sy.waves;Waves Internet Service LLC
ripencc,2a09:ebc0::,29,sy.lazer;Lazer Net Ltd
ripencc,2a0b:b6c0::,29,n/a
ripencc,2a0b:f2c0::,29,n/a
ripencc,2a0c:de40::,32,n/a
ripencc,2a0d:4100::,32,n/a
ripencc,2a0d:8b80::,29,sy.pharoun;Pharoun LTD Co.
ripencc,2a0d:e900::,29,sy.scs-net;SCS-NET
ripencc,2a0f:b940::,32,sy.alalfeih2;Millennium Telecommunication Services LLC
ripencc,2a10:7540::,29,n/a
ripencc,2a10:b6c0::,29,n/a
ripencc,2a11:ccc0::,29,n/a
