region,ip,prefixlength,org
ripencc,2a03:7a0::,29,"me.mtelcg;Drustvo za telekomunikacije ""MTEL"" DOO"
ripencc,2a10:100::,30,me.beenet;ASP Co d.o.o
ripencc,2a00:1e6c::,30,n/a
ripencc,2a00:8700::,29,me.telemach;Telemach d.o.o.
ripencc,2a00:fe80::,29,me.crna;Crnogorski Telekom a.d.Podgorica
ripencc,2a01:5160::,32,n/a
ripencc,2a01:5da0::,32,n/a
ripencc,2a02:4280::,29,n/a
ripencc,2a03:16a0::,32,n/a
ripencc,2a03:2920::,32,n/a
ripencc,2a04:7400::,29,n/a
ripencc,2a05:7b40::,29,me.telemach;Telemach d.o.o.
ripencc,2a06:e340::,29,me.ministryofdefence;MINISTRY OF DEFENCE OF MONTENEGRO (MINISTARSTVO ODBRANE CRNE GORE)
ripencc,2a0c:60c0::,29,me.infosistemi;Info Sistemi d.o.o.
ripencc,2a0f:3bc0::,29,n/a
ripencc,2a13:1340::,29,me.zhanna;ZHANNA KAMBIEVA
ripencc,2a13:2640::,29,n/a
