region,ip,prefixlength,org
apnic,2404:4940::,32,n/a
apnic,2406:3bc0::,32,n/a
arin,2602:fb62::,36,n/a
arin,2602:fc30::,36,n/a
arin,2001:504:118::,48,n/a
arin,2620:122:a000::,36,n/a
arin,2620:139:7000::,40,n/a
ripencc,2a01::,32,n/a
ripencc,2a01:20::,32,n/a
ripencc,2a01:68::,32,n/a
ripencc,2a01:c8::,32,n/a
ripencc,2a0c:40::,32,n/a
ripencc,2001:660::,29,n/a
ripencc,2001:688::,32,fr.telecom;Orange S.A.
ripencc,2001:6c0::,32,fr.ipercast;CANALWEB SAS
ripencc,2001:758::,32,fr.cts;CTS Computers and Telecommunications Systems SAS
ripencc,2001:7a8::,32,n/a
ripencc,2001:810::,32,n/a
ripencc,2001:860::,29,fr.bouygtel;Bouygues Telecom SA
ripencc,2001:900::,32,fr.cts;CTS Computers and Telecommunications Systems SAS
ripencc,2001:910::,29,n/a
ripencc,2001:988::,32,fr.oc3network;OC3 NETWORK
ripencc,2001:a70::,32,n/a
ripencc,2001:ab8::,29,n/a
ripencc,2001:bc8::,32,fr.none;ONLINE S.A.S.
ripencc,2a00:c70::,32,fr.ikoula;Ikoula Net SAS
ripencc,2a00:e00::,32,fr.ecritel;Ecritel SASU
ripencc,2a00:e80::,32,fr.nexto;FIDUCIAL CLOUD SASU
ripencc,2a00:fc8::,32,fr.hexanet1;HEXANET SAS
ripencc,2a01:1c0::,32,n/a
ripencc,2a01:240::,32,fr.jaguar;Jaguar Network SAS
ripencc,2a01:290::,32,fr.jaguar;Jaguar Network SAS
ripencc,2a01:2a0::,32,n/a
ripencc,2a01:378::,29,n/a
ripencc,2a01:470::,29,n/a
ripencc,2a01:648::,29,n/a
ripencc,2a01:678::,29,n/a
ripencc,2a01:6d8::,32,n/a
ripencc,2a01:728::,29,fr.rmi;ADISTA SAS
ripencc,2a01:7b0::,32,fr.medcost;Hachette Filipacchi Presse SA
ripencc,2a01:e00::,26,fr.proxad;Free SAS
ripencc,2a02:1f8::,32,n/a
ripencc,2a02:2b8::,32,fr.amen;AMEN SAS
ripencc,2a02:398::,32,fr.jaguar;Jaguar Network SAS
ripencc,2a02:3e8::,32,n/a
ripencc,2a02:468::,29,fr.aie;Altitude Infrastructure Exploitation SAS
ripencc,2a02:488::,32,n/a
ripencc,2a02:4b8::,29,n/a
ripencc,2a02:668::,32,n/a
ripencc,2a02:6e8::,32,n/a
ripencc,2a02:6f0::,32,n/a
ripencc,2a02:798::,32,fr.splio;SPLIO
ripencc,2a02:918::,32,fr.celeonet;Celeonet SAS
ripencc,2a02:9f8::,32,fr.hpes;Hewlett Packard France S.A.S.
ripencc,2a02:a80::,29,n/a
ripencc,2a02:c18::,32,n/a
ripencc,2a02:c70::,32,n/a
ripencc,2a02:c88::,32,fr.phibee;Phibee Telecom SAS
ripencc,2a02:d48::,32,n/a
ripencc,2a02:d50::,32,n/a
ripencc,2a02:dc0::,32,fr.oecd;Organisation for Economic Co-operation and Development
ripencc,2a02:e10::,32,n/a
ripencc,2a02:e58::,29,fr.hopus;HOPUS SAS
ripencc,2a02:ec0::,32,n/a
