region,ip,prefixlength
ripencc,5.23.64.0,19
ripencc,31.15.112.0,21
ripencc,31.209.136.0,21
ripencc,31.209.144.0,20
ripencc,31.209.192.0,18
ripencc,37.152.64.0,21
ripencc,37.205.32.0,21
ripencc,46.22.96.0,20
ripencc,46.28.152.0,21
ripencc,46.182.184.0,21
ripencc,46.239.192.0,18
ripencc,62.145.128.0,19
ripencc,77.73.33.0,24
ripencc,78.40.248.0,21
ripencc,79.171.96.0,21
ripencc,80.248.16.0,20
ripencc,81.15.0.0,17
ripencc,82.112.64.0,19
ripencc,82.148.64.0,19
ripencc,82.221.0.0,16
ripencc,83.173.0.0,18
ripencc,85.116.64.0,19
ripencc,85.197.192.0,18
ripencc,85.220.0.0,17
ripencc,87.121.23.0,24
ripencc,87.237.32.0,21
ripencc,88.135.70.0,24
ripencc,88.149.0.0,17
ripencc,88.151.48.0,21
ripencc,89.17.128.0,19
ripencc,89.104.128.0,19
ripencc,89.147.108.0,22
ripencc,89.160.128.0,17
ripencc,92.43.192.0,21
ripencc,93.95.72.0,21
ripencc,93.95.224.0,21
ripencc,94.142.152.0,21
ripencc,94.198.48.0,23
ripencc,128.140.232.0,21
ripencc,149.126.80.0,21
ripencc,160.20.214.0,23
ripencc,176.10.32.0,21
ripencc,176.57.224.0,20
ripencc,178.19.48.0,20
ripencc,178.248.16.0,21
ripencc,185.21.16.0,22
ripencc,185.24.0.0,22
ripencc,185.25.252.0,22
ripencc,185.27.36.0,22
ripencc,185.29.196.0,22
ripencc,185.30.184.0,22
ripencc,185.40.120.0,22
ripencc,185.43.30.0,24
ripencc,185.44.204.0,24
ripencc,185.44.240.0,22
ripencc,185.45.76.0,22
ripencc,185.56.12.0,22
ripencc,185.62.60.0,22
ripencc,185.67.84.0,22
ripencc,185.67.180.0,22
ripencc,185.86.220.0,22
ripencc,185.93.156.0,22
ripencc,185.101.124.0,22
ripencc,185.107.60.0,22
ripencc,185.109.100.0,22
ripencc,185.111.36.0,22
ripencc,185.112.144.0,22
ripencc,185.112.204.0,22
ripencc,185.118.32.0,22
ripencc,185.119.124.0,22
ripencc,185.123.196.0,22
ripencc,185.125.240.0,22
ripencc,185.126.60.0,22
ripencc,185.130.12.0,22
ripencc,185.138.172.0,22
ripencc,185.147.136.0,22
ripencc,185.152.116.0,22
ripencc,185.154.116.0,22
ripencc,185.156.20.0,22
ripencc,185.169.188.0,22
ripencc,185.174.176.0,22
ripencc,185.177.132.0,22
ripencc,185.179.76.0,22
ripencc,185.179.108.0,22
ripencc,185.191.232.0,22
ripencc,185.198.144.0,22
ripencc,185.219.148.0,22
ripencc,185.221.176.0,22
ripencc,185.221.232.0,22
ripencc,185.236.130.0,24
ripencc,185.240.40.0,22
ripencc,185.242.186.0,24
ripencc,185.245.172.0,22
ripencc,185.248.120.0,22
ripencc,193.4.0.0,19
ripencc,193.4.32.0,20
ripencc,193.4.48.0,21
ripencc,193.4.56.0,23
ripencc,193.4.60.0,22
ripencc,193.4.64.0,18
ripencc,193.4.128.0,17
ripencc,193.107.84.0,22
ripencc,193.243.188.0,24
ripencc,194.105.224.0,19
ripencc,194.144.0.0,16
ripencc,212.30.192.0,19
ripencc,212.30.224.0,19
ripencc,212.46.60.0,24
ripencc,212.126.224.0,19
ripencc,213.167.128.0,19
ripencc,213.176.128.0,19
ripencc,213.181.96.0,19
ripencc,213.190.96.0,19
ripencc,213.213.128.0,19
ripencc,213.220.64.0,18
ripencc,217.9.128.0,20
ripencc,217.28.176.0,20
ripencc,217.151.160.0,20
ripencc,217.151.176.0,20
ripencc,217.171.208.0,20
