region,ip,prefixlength,org
ripencc,2a00:e40::,32,n/a
ripencc,2a01:288::,32,bg.mtelnet;A1 Bulgaria EAD
ripencc,2a01:5a8::,32,n/a
ripencc,2a02:1c0::,29,n/a
ripencc,2a02:4c8::,32,"bg.itd;""Cooolbox"" AD"
ripencc,2a02:900::,32,bg.mtelnet;A1 Bulgaria EAD
ripencc,2a03:2c0::,32,n/a
ripencc,2a03:fe0::,32,bg.optic-com;OPTICCOM- BULGARIA Ltd.
ripencc,2a05:140::,29,bg.daticum;Daticum AD
ripencc,2a06:4c0::,29,bg.i-net;I NET BULGARIA EOOD
ripencc,2a0a:7c0::,29,n/a
ripencc,2a0f:700::,29,bg.bolbgiztok;BOL BG IZTOK LTD
ripencc,2a13:e80::,29,bg.voxlan;VOXLAN LTD.
ripencc,2001:1ac8::,32,bg.mtelnet;A1 Bulgaria EAD
ripencc,2001:1ae0::,32,bg.evolink;Evolink AD
ripencc,2001:4b58::,32,n/a
ripencc,2001:4d70::,32,n/a
ripencc,2a00:1728::,29,n/a
ripencc,2a00:4800::,29,bg.mtelnet;A1 Bulgaria EAD
ripencc,2a00:4e60::,32,bg.unics;Unics EOOD
ripencc,2a00:51a0::,32,bg.euroxp;EuroExpress Ltd.
ripencc,2a00:6580::,32,bg.vestitel;VESTITEL BG
ripencc,2a00:6f40::,32,n/a
ripencc,2a00:82a0::,32,bg.mnet;M SAT Cable SA
ripencc,2a00:87c0::,32,n/a
ripencc,2a00:af60::,32,bg.rax;RAX.BG EOOD
ripencc,2a00:e200::,32,n/a
ripencc,2a00:fc40::,32,bg.trakiacable;Trakia Kabel OOD
ripencc,2a01:4a40::,32,"bg.bulgartel;""Bulgartel"" AD"
ripencc,2a01:5e20::,32,n/a
ripencc,2a01:6dc0::,32,bg.youtel;YouTel Communications Ltd.
ripencc,2a01:73e0::,32,bg.sofia-connect;Sofia Connect EAD
ripencc,2a01:7e60::,32,n/a
ripencc,2a01:8640::,32,n/a
ripencc,2a01:8740::,32,n/a
ripencc,2a01:8880::,32,n/a
ripencc,2a01:9e40::,32,n/a
ripencc,2a01:b440::,32,bg.superhosting;SuperHosting.BG Ltd.
ripencc,2a01:b6a0::,32,n/a
ripencc,2a01:b760::,32,n/a
ripencc,2a02:1338::,32,n/a
ripencc,2a02:2248::,29,bg.gcn;Global Communication Net Plc
ripencc,2a02:2660::,32,bg.fiberoptics;Fiber Optics Bulgaria OOD
ripencc,2a02:4320::,32,n/a
ripencc,2a02:4ba0::,32,n/a
ripencc,2a02:4dc0::,29,n/a
ripencc,2a02:5220::,32,bg.siteground;SiteGround Hosting EOOD
ripencc,2a02:6800::,32,bg.bulsatcom;Bulsatcom EOOD
ripencc,2a02:6a80::,32,n/a
ripencc,2a02:7900::,32,n/a
ripencc,2a02:80e0::,30,n/a
ripencc,2a02:d6c0::,29,bg.digicom;Digital Communications Ltd.
ripencc,2a03:1ec0::,32,n/a
ripencc,2a03:3c80::,32,n/a
ripencc,2a03:46a0::,32,bg.megabyte;MEGABYTE INTERNET Ltd.
ripencc,2a03:4ba0::,32,n/a
ripencc,2a03:5ce0::,32,bg.atlantisnet;Atlantis Net Ltd.
ripencc,2a03:7f40::,32,bg.fiber1;Fiber 1 Ltd.
ripencc,2a03:82c0::,32,n/a
ripencc,2a03:8340::,32,bg.ccc;Cifrova Kabelna Korporacia EOOD
ripencc,2a03:8f60::,32,bg.ecom;ECOM SERVICE AD
ripencc,2a03:a760::,32,n/a
ripencc,2a03:abe0::,29,n/a
ripencc,2a03:b540::,32,n/a
ripencc,2a03:d180::,32,bg.eso;Electroenergien Sistemen Operator EAD
ripencc,2a03:d240::,32,bg.netsurf;Net-Surf.net Ltd.
ripencc,2a03:dac0::,32,n/a
ripencc,2a04:43c0::,29,bg.government;Council of Ministers
ripencc,2a04:5b80::,29,bg.interwebs;InterWebs Ltd.
ripencc,2a04:7080::,29,n/a
ripencc,2a04:df00::,29,bg.atlantis;ATLANTIS BG Ltd.
ripencc,2a04:f280::,29,bg.siteground;SiteGround Hosting EOOD
ripencc,2a05:1600::,29,bg.intercard;Icard Services PLC
ripencc,2a05:4c00::,29,n/a
ripencc,2a05:5e40::,29,n/a
ripencc,2a05:6640::,29,bg.gnt;Global Net Technology Jsc
ripencc,2a05:73c0::,29,n/a
ripencc,2a05:8cc0::,29,n/a
ripencc,2a06:5500::,29,n/a
ripencc,2a06:7b00::,29,bg.ultranet;UltraNET Ltd
ripencc,2a06:9680::,29,bg.itnsglobal;ITNS GLOBAL EOOD
ripencc,2a06:9f00::,29,n/a
ripencc,2a06:fb00::,29,n/a
ripencc,2a07:5740::,29,n/a
ripencc,2a07:5d80::,29,n/a
ripencc,2a07:6740::,29,bg.manga;MANGA CORP LTD
ripencc,2a07:c880::,29,bg.intercard;Icard Services PLC
ripencc,2a09:1b00::,29,bg.iplease;IP Lease Ltd.
ripencc,2a09:2cc0::,29,n/a
ripencc,2a09:3bc0::,29,n/a
ripencc,2a09:6340::,29,n/a
ripencc,2a09:6d40::,32,n/a
ripencc,2a09:a940::,29,n/a
ripencc,2a09:ae40::,29,bg.tvnet2;TVNET2 Ltd
ripencc,2a09:be80::,29,n/a
ripencc,2a09:d980::,29,bg.deltacom;Deltacom Electronics Ltd.
ripencc,2a09:df80::,29,bg.i-net;I NET BULGARIA EOOD
ripencc,2a0a:2280::,29,bg.retel;Retel JSC
ripencc,2a0a:29c0::,32,n/a
ripencc,2a0a:3180::,29,bg.netcube;Netcube Ltd.
ripencc,2a0a:33c0::,29,bg.dimcomdcm;Dim commerce Ltd.
ripencc,2a0a:35c0::,29,bg.comtech;Comtech Bulgaria LTD
ripencc,2a0a:4200::,29,bg.inter-carrier;Inter Carrier Ltd
ripencc,2a0a:6740::,29,n/a
ripencc,2a0a:8c40::,29,n/a
ripencc,2a0a:95c0::,30,n/a
ripencc,2a0a:d680::,29,bg.pasat;Pasat Link Ltd.
ripencc,2a0a:efc0::,29,n/a
