region,version,ip,prefixlength
ripencc,ipv4,51.37.0.0,16
ripencc,ipv4,57.7.0.0,16
ripencc,ipv4,57.21.0.0,16
ripencc,ipv4,57.35.0.0,16
ripencc,ipv4,57.66.0.0,14
ripencc,ipv4,57.71.0.0,16
ripencc,ipv4,57.72.0.0,14
ripencc,ipv4,57.76.0.0,13
ripencc,ipv4,57.86.0.0,15
ripencc,ipv4,57.90.0.0,16
ripencc,ipv4,57.92.0.0,15
ripencc,ipv4,57.96.0.0,14
ripencc,ipv4,57.100.0.0,16
ripencc,ipv4,57.194.0.0,15
ripencc,ipv4,57.197.0.0,16
ripencc,ipv4,57.199.0.0,15
ripencc,ipv4,57.202.0.0,15
ripencc,ipv4,57.205.0.0,16
ripencc,ipv4,57.207.0.0,12
ripencc,ipv4,67.158.62.0,24
ripencc,ipv4,77.87.24.0,21
ripencc,ipv4,78.31.212.0,23
ripencc,ipv4,89.22.51.0,24
ripencc,ipv4,91.123.224.0,20
ripencc,ipv4,91.189.64.0,21
ripencc,ipv4,91.193.188.0,22
ripencc,ipv4,91.199.74.0,24
ripencc,ipv4,91.199.213.0,24
ripencc,ipv4,91.204.82.0,24
ripencc,ipv4,91.209.10.0,24
ripencc,ipv4,91.209.74.0,24
ripencc,ipv4,91.209.106.0,24
ripencc,ipv4,91.210.232.0,22
ripencc,ipv4,91.214.173.0,24
ripencc,ipv4,91.216.6.0,24
ripencc,ipv4,91.216.56.0,24
ripencc,ipv4,91.216.236.0,24
ripencc,ipv4,91.216.241.0,24
ripencc,ipv4,91.217.88.0,23
ripencc,ipv4,91.220.45.0,24
ripencc,ipv4,91.220.193.0,24
ripencc,ipv4,91.220.224.0,24
ripencc,ipv4,91.223.9.0,24
ripencc,ipv4,91.223.87.0,24
ripencc,ipv4,91.229.192.0,24
ripencc,ipv4,91.231.154.0,23
ripencc,ipv4,91.235.96.0,22
ripencc,ipv4,91.235.117.0,24
ripencc,ipv4,91.239.147.0,24
ripencc,ipv4,107.191.68.0,24
ripencc,ipv4,130.248.48.0,21
ripencc,ipv4,130.248.58.0,21
ripencc,ipv4,130.248.68.0,19
