region,ip,prefixlength
lacnic,45.162.204.0,22
lacnic,45.167.17.0,24
lacnic,45.168.196.0,22
lacnic,45.185.43.0,24
lacnic,45.229.252.0,22
lacnic,45.231.52.0,22
lacnic,128.201.144.0,22
lacnic,144.22.0.0,16
lacnic,144.23.0.0,16
lacnic,163.178.0.0,16
lacnic,179.0.20.0,22
lacnic,179.0.202.0,24
lacnic,181.224.72.0,22
lacnic,192.100.182.0,24
lacnic,192.153.167.0,24
lacnic,198.49.164.0,24
lacnic,200.9.209.0,24
lacnic,200.9.210.0,24
lacnic,200.9.211.0,24
lacnic,200.10.145.0,24
lacnic,200.10.176.0,23
lacnic,200.12.167.0,24
lacnic,200.16.66.0,23
lacnic,200.33.85.0,24
lacnic,200.107.82.0,23
lacnic,200.115.18.0,24
lacnic,201.131.37.0,24
lacnic,201.131.64.0,24
lacnic,201.220.26.0,24
lacnic,201.220.29.0,24
