region,ip,prefixlength
apnic,103.49.207.0,24
apnic,103.53.176.0,22
apnic,103.82.247.0,24
apnic,103.83.197.0,24
apnic,103.88.79.0,24
apnic,103.98.52.0,24
apnic,103.106.4.0,23
apnic,103.112.101.0,24
apnic,103.122.165.0,24
apnic,103.123.12.0,24
apnic,103.127.90.0,24
apnic,103.145.26.0,24
apnic,103.145.49.0,24
apnic,103.153.108.0,24
apnic,103.155.112.0,24
apnic,103.167.47.0,24
apnic,103.172.16.0,24
apnic,103.173.32.0,23
apnic,103.175.149.0,24
apnic,202.0.80.0,24
apnic,202.20.68.0,24
apnic,202.52.133.0,24
