region,version,ip,prefixlength
lacnic,ipv4,45.4.98.0,23
lacnic,ipv4,45.5.13.0,24
lacnic,ipv4,45.68.0.0,22
lacnic,ipv4,45.229.195.0,24
lacnic,ipv4,45.229.244.0,23
lacnic,ipv4,45.232.46.0,23
lacnic,ipv4,45.236.192.0,22
lacnic,ipv4,131.0.0.0,22
lacnic,ipv4,143.0.101.0,24
lacnic,ipv4,166.114.0.0,16
lacnic,ipv4,167.157.0.0,16
lacnic,ipv4,170.82.244.0,23
lacnic,ipv4,170.245.35.0,24
lacnic,ipv4,179.0.30.0,24
lacnic,ipv4,179.42.80.0,22
lacnic,ipv4,181.191.68.0,22
lacnic,ipv4,190.111.178.0,24
lacnic,ipv4,192.245.121.0,24
lacnic,ipv4,200.7.160.0,20
lacnic,ipv4,200.9.165.0,24
lacnic,ipv4,200.9.166.0,23
lacnic,ipv4,200.9.168.0,24
lacnic,ipv4,200.10.156.0,23
lacnic,ipv4,200.33.113.0,24
lacnic,ipv4,200.106.244.0,23
lacnic,ipv4,201.131.41.0,24
lacnic,ipv4,201.131.45.0,24
lacnic,ipv6,2801:104::,40
lacnic,ipv6,2001:1378::,32
lacnic,ipv6,2801:0:170::,48
lacnic,ipv6,2801:10:2800::,48
lacnic,ipv6,2801:10:5000::,48
lacnic,ipv6,2801:10:9800::,48
lacnic,ipv6,2801:11:a800::,48
lacnic,ipv6,2801:12:1000::,48
lacnic,ipv6,2801:12:d000::,48
lacnic,ipv6,2801:13:3000::,48
lacnic,ipv6,2801:14:6000::,48
lacnic,ipv6,2801:14:c000::,48
lacnic,ipv6,2801:16:9000::,48
lacnic,ipv6,2801:17:7000::,48
lacnic,ipv6,2801:18:7000::,48
lacnic,ipv6,2801:18:9800::,48
lacnic,ipv6,2801:18:a000::,48
lacnic,ipv6,2801:18:a800::,48
lacnic,ipv6,2801:18:d000::,48
lacnic,ipv6,2801:19:a000::,48
lacnic,ipv6,2801:19:d000::,48
lacnic,ipv6,2801:1a:7000::,48
lacnic,ipv6,2801:1d:d000::,48
