region,ip,prefixlength
afrinic,197.149.64.0,18
afrinic,197.156.192.0,18
afrinic,197.157.216.0,22
afrinic,197.159.64.0,20
afrinic,197.210.0.0,16
afrinic,197.211.32.0,19
afrinic,197.214.96.0,20
afrinic,197.234.32.0,19
afrinic,197.242.96.0,19
afrinic,197.242.240.0,20
afrinic,197.253.0.0,18
afrinic,197.255.0.0,18
afrinic,197.255.160.0,20
afrinic,197.255.208.0,20
afrinic,197.255.244.0,22
afrinic,197.255.252.0,22
afrinic,212.100.64.0,19
afrinic,217.14.80.0,20
afrinic,217.117.0.0,20
ripencc,80.89.176.0,20
ripencc,194.26.4.0,22
