region,ip,prefixlength
apnic,2001:df0:c840::,48
apnic,2001:df0:d840::,48
apnic,2001:df1:82c0::,48
ripencc,2001:7f8:b::,48
ripencc,2001:7fc:4::,48
ripencc,2001:678:12::,48
ripencc,2001:678:d4::,48
ripencc,2001:67c:88::,48
ripencc,2001:7f8:10::,48
ripencc,2001:7f8:1b::,48
ripencc,2001:7f8:23::,48
ripencc,2001:7f8:57::,48
ripencc,2001:7f8:5f::,48
ripencc,2001:7f8:ab::,48
ripencc,2001:7f8:b9::,48
ripencc,2001:7f8:c0::,48
ripencc,2001:7f8:c5::,48
ripencc,2001:7f8:cf::,48
ripencc,2001:678:110::,48
ripencc,2001:678:114::,48
ripencc,2001:678:118::,48
ripencc,2001:678:500::,48
ripencc,2001:678:79c::,48
ripencc,2001:678:b14::,48
ripencc,2001:678:b50::,48
ripencc,2001:678:bd0::,48
ripencc,2001:678:c78::,48
ripencc,2001:678:dcc::,48
ripencc,2001:678:eb8::,48
ripencc,2001:67c:790::,48
ripencc,2001:67c:918::,48
ripencc,2001:67c:bf4::,48
ripencc,2001:7f8:101::,48
ripencc,2001:7f8:112::,48
ripencc,2001:7f8:11b::,48
ripencc,2001:7f8:13f::,48
ripencc,2001:7f8:144::,48
ripencc,2001:67c:174c::,48
ripencc,2001:67c:1b08::,48
ripencc,2001:67c:21a0::,48
ripencc,2001:67c:296c::,48
ripencc,2001:67c:2db0::,48
ripencc,2001:67c:2fbc::,48
