region,version,ip,prefixlength
lacnic,ipv4,45.65.254.0,23
lacnic,ipv4,45.183.41.0,24
lacnic,ipv4,45.235.227.0,24
lacnic,ipv4,167.250.112.0,22
lacnic,ipv4,168.77.0.0,16
lacnic,ipv4,170.82.247.0,24
lacnic,ipv4,170.254.48.0,22
lacnic,ipv4,179.0.194.0,23
lacnic,ipv4,179.0.200.0,23
lacnic,ipv4,190.106.224.0,22
lacnic,ipv4,199.26.234.0,24
lacnic,ipv4,200.0.178.0,24
lacnic,ipv4,200.6.52.0,24
lacnic,ipv4,200.6.79.0,24
lacnic,ipv4,200.10.15.0,24
lacnic,ipv4,200.10.144.0,24
lacnic,ipv4,200.10.203.0,24
lacnic,ipv4,200.14.119.0,24
lacnic,ipv4,200.33.125.0,24
lacnic,ipv4,200.115.19.0,24
lacnic,ipv4,200.115.177.0,24
lacnic,ipv4,201.131.49.0,24
lacnic,ipv4,206.224.32.0,19
lacnic,ipv6,2801:138::,40
lacnic,ipv6,2801:158::,36
lacnic,ipv6,2801:180::,44
lacnic,ipv6,2001:1368::,32
lacnic,ipv6,2801:0:240::,48
lacnic,ipv6,2801:0:2d0::,48
lacnic,ipv6,2801:0:490::,48
lacnic,ipv6,2801:13:8800::,48
lacnic,ipv6,2801:14:d000::,44
lacnic,ipv6,2801:16:3000::,48
lacnic,ipv6,2801:17:9000::,48
lacnic,ipv6,2801:17:c000::,44
lacnic,ipv6,2801:19:1000::,48
lacnic,ipv6,2801:1b:7000::,48
lacnic,ipv6,2801:1b:c000::,48
lacnic,ipv6,2801:1c:6000::,48
lacnic,ipv6,2801:1e:2800::,48
ripencc,ipv4,193.239.4.0,22
ripencc,ipv4,194.116.146.0,24
ripencc,ipv4,194.143.130.0,23
ripencc,ipv4,194.165.16.0,23
ripencc,ipv4,195.189.242.0,23
ripencc,ipv6,2001:678:7c4::,48
ripencc,ipv6,2001:67c:17e0::,48
