region,version,ip,prefixlength,org
apnic,ipv4,45.130.164.0,22,n/a
apnic,ipv4,45.151.152.0,22,n/a
apnic,ipv4,103.6.168.0,22,n/a
apnic,ipv4,103.102.44.0,22,n/a
apnic,ipv6,2401:df40::,32,n/a
ripencc,ipv4,2.58.8.0,22,gi.party;Entain Corporate Services Limited
ripencc,ipv4,5.150.152.0,22,gi.creationshop;Creationshop Limited
ripencc,ipv4,31.222.48.0,20,gi.party;Entain Corporate Services Limited
ripencc,ipv4,45.88.36.0,22,gi.quadcode;QUAD CODE (GB) LTD
ripencc,ipv4,45.89.212.0,22,n/a
ripencc,ipv4,45.94.8.0,22,n/a
ripencc,ipv4,62.192.155.0,24,gi.quadcode;QUAD CODE (GB) LTD
ripencc,ipv4,62.205.128.0,19,n/a
ripencc,ipv4,80.92.200.0,22,gi.quadcode;QUAD CODE (GB) LTD
ripencc,ipv4,85.115.128.0,19,n/a
ripencc,ipv4,85.159.120.0,21,n/a
ripencc,ipv4,85.208.60.0,22,n/a
ripencc,ipv4,91.109.248.0,21,n/a
ripencc,ipv4,91.198.133.0,24,n/a
ripencc,ipv4,92.249.5.0,24,n/a
ripencc,ipv4,93.191.192.0,21,gi.party;Entain Corporate Services Limited
ripencc,ipv4,94.26.93.0,24,n/a
ripencc,ipv4,94.26.95.0,24,n/a
ripencc,ipv4,94.26.97.0,24,n/a
ripencc,ipv4,94.26.98.0,23,n/a
ripencc,ipv4,94.26.101.0,24,n/a
ripencc,ipv4,94.26.103.0,24,n/a
ripencc,ipv4,94.26.109.0,24,n/a
ripencc,ipv4,94.131.0.0,17,n/a
ripencc,ipv4,94.131.128.0,18,n/a
ripencc,ipv4,94.131.224.0,20,n/a
ripencc,ipv4,94.190.196.0,22,n/a
ripencc,ipv4,95.131.184.0,21,gi.whgltd;WHG (International) Limited
ripencc,ipv4,95.164.0.0,16,n/a
ripencc,ipv4,104.255.128.0,21,n/a
ripencc,ipv4,149.154.176.0,21,n/a
ripencc,ipv4,149.154.184.0,22,n/a
ripencc,ipv4,153.94.56.0,21,n/a
ripencc,ipv4,178.170.238.0,23,gi.netent;Evolution NetEnt (Gibraltar) Limited.
ripencc,ipv4,178.170.240.0,23,gi.netent;Evolution NetEnt (Gibraltar) Limited.
ripencc,ipv4,178.208.192.0,19,n/a
ripencc,ipv4,178.211.128.0,24,gi.mater1;MATER LIMITED
ripencc,ipv4,185.9.212.0,22,n/a
ripencc,ipv4,185.16.192.0,22,gi.netent;Evolution NetEnt (Gibraltar) Limited.
ripencc,ipv4,185.39.28.0,22,n/a
ripencc,ipv4,185.49.216.0,22,n/a
ripencc,ipv4,185.74.72.0,22,n/a
ripencc,ipv4,185.75.80.0,22,n/a
ripencc,ipv4,185.82.48.0,22,gi.victorchandler;Betvictor Limited
ripencc,ipv4,185.83.148.0,22,n/a
ripencc,ipv4,185.94.76.0,22,n/a
ripencc,ipv4,185.104.220.0,22,n/a
ripencc,ipv4,185.114.228.0,22,n/a
ripencc,ipv4,185.120.96.0,22,gi.whgltd;WHG (International) Limited
ripencc,ipv4,185.144.156.0,22,n/a
ripencc,ipv4,185.149.68.0,22,gi.creationshop;Creationshop Limited
ripencc,ipv4,185.159.72.0,22,n/a
ripencc,ipv4,185.181.8.0,22,n/a
ripencc,ipv4,185.192.4.0,22,gi.gog;Government of Gibraltar
ripencc,ipv4,185.227.108.0,22,n/a
ripencc,ipv4,185.247.116.0,22,n/a
ripencc,ipv4,192.190.168.0,22,n/a
ripencc,ipv4,193.33.64.0,23,n/a
ripencc,ipv4,193.168.172.0,22,n/a
ripencc,ipv4,194.37.80.0,22,n/a
ripencc,ipv4,194.165.63.0,24,n/a
ripencc,ipv4,195.149.96.0,24,n/a
ripencc,ipv4,195.166.192.0,19,n/a
ripencc,ipv4,195.214.208.0,21,n/a
ripencc,ipv4,195.244.192.0,19,n/a
ripencc,ipv4,212.22.224.0,19,gi.victorchandler;Betvictor Limited
ripencc,ipv4,212.86.97.0,24,n/a
ripencc,ipv4,212.86.103.0,24,n/a
ripencc,ipv4,212.86.107.0,24,n/a
ripencc,ipv4,212.86.110.0,23,n/a
ripencc,ipv4,212.86.112.0,23,n/a
ripencc,ipv4,212.86.116.0,22,n/a
ripencc,ipv4,212.86.120.0,21,n/a
ripencc,ipv4,212.120.224.0,19,n/a
ripencc,ipv4,217.65.48.0,20,n/a
ripencc,ipv4,217.147.112.0,20,n/a
ripencc,ipv6,2a01:d0::,32,n/a
ripencc,ipv6,2a02:638::,32,n/a
ripencc,ipv6,2a01:8c40::,32,n/a
ripencc,ipv6,2a03:50c0::,32,n/a
ripencc,ipv6,2a03:dc40::,32,gi.netent;Evolution NetEnt (Gibraltar) Limited.
ripencc,ipv6,2a05:8c00::,29,gi.victorchandler;Betvictor Limited
ripencc,ipv6,2a05:b180::,29,gi.whgltd;WHG (International) Limited
ripencc,ipv6,2a07:3a40::,32,gi.quadcode;QUAD CODE (GB) LTD
ripencc,ipv6,2a07:3b80::,29,n/a
ripencc,ipv6,2a09:82c0::,29,n/a
ripencc,ipv6,2a0a:8680::,29,gi.creationshop;Creationshop Limited
ripencc,ipv6,2a0a:b880::,29,n/a
ripencc,ipv6,2a0c:a600::,29,n/a
ripencc,ipv6,2a0c:c040::,29,n/a
ripencc,ipv6,2a0d:be80::,29,n/a
ripencc,ipv6,2a10:cec0::,32,gi.party;Entain Corporate Services Limited
