region,ip,prefixlength
lacnic,2801:c0::,32
lacnic,2801:c4::,48
lacnic,2801:c5::,32
lacnic,2801:d0::,32
lacnic,2801:f0::,48
lacnic,2806:239::,32
lacnic,2001:1201::,44
lacnic,2001:1210::,32
lacnic,2001:1218::,32
lacnic,2001:1220::,32
lacnic,2001:1221::,48
lacnic,2001:1250::,32
lacnic,2001:1258::,32
lacnic,2001:13a8::,32
lacnic,2801:c4:10::,48
lacnic,2801:c4:12::,48
lacnic,2801:c4:13::,48
lacnic,2801:c4:14::,48
lacnic,2801:c4:15::,48
lacnic,2801:c4:17::,48
lacnic,2801:c4:19::,48
lacnic,2801:c4:1a::,48
lacnic,2801:c4:1c::,48
lacnic,2801:c4:1d::,48
lacnic,2801:c4:1e::,48
lacnic,2801:c4:1f::,48
lacnic,2801:c4:20::,48
lacnic,2801:c4:21::,48
lacnic,2801:c4:23::,48
lacnic,2801:c4:24::,48
lacnic,2801:c4:26::,48
lacnic,2801:c4:27::,48
lacnic,2801:c4:28::,48
lacnic,2801:c4:29::,48
lacnic,2801:c4:2a::,48
lacnic,2801:c4:2c::,48
lacnic,2801:c4:2f::,48
lacnic,2801:c4:30::,48
lacnic,2801:c4:31::,48
lacnic,2801:c4:34::,48
lacnic,2801:c4:3b::,48
lacnic,2801:c4:50::,48
lacnic,2801:c4:60::,48
lacnic,2801:c4:80::,48
lacnic,2801:c4:90::,48
lacnic,2801:c4:91::,48
lacnic,2801:c4:95::,48
lacnic,2801:c4:97::,48
lacnic,2801:c4:98::,45
lacnic,2801:c4:a0::,48
lacnic,2801:c4:b0::,48
lacnic,2801:c4:b1::,48
lacnic,2801:c4:b2::,48
lacnic,2801:c4:b3::,48
lacnic,2801:c4:b4::,48
lacnic,2801:c4:c0::,44
lacnic,2801:c4:d0::,44
lacnic,2801:c4:e0::,44
lacnic,2801:c4:f0::,44
lacnic,2801:f0:16::,48
lacnic,2801:f0:20::,48
lacnic,2801:f0:28::,48
lacnic,2806:238:10::,48
lacnic,2001:1201:10::,44
lacnic,2001:13c7:7000::,48
lacnic,2001:13c7:7014::,48
