region,ip,prefixlength
ripencc,5.39.128.0,19
ripencc,5.43.160.0,19
ripencc,31.45.128.0,17
ripencc,31.147.0.0,16
ripencc,31.216.192.0,19
ripencc,31.217.0.0,17
ripencc,36.255.92.0,22
ripencc,37.48.232.0,21
ripencc,37.60.128.0,21
ripencc,37.205.96.0,20
ripencc,37.244.128.0,17
ripencc,45.85.120.0,22
ripencc,45.87.24.0,22
ripencc,45.87.220.0,22
ripencc,45.95.168.0,22
ripencc,45.136.142.0,23
ripencc,45.136.188.0,22
ripencc,45.137.248.0,22
ripencc,45.142.8.0,22
ripencc,45.143.216.0,22
ripencc,46.31.136.0,21
ripencc,46.174.136.0,22
ripencc,46.188.128.0,17
ripencc,46.229.240.0,23
ripencc,46.229.242.0,24
ripencc,46.229.246.0,23
ripencc,46.229.250.0,23
ripencc,46.229.252.0,23
ripencc,46.234.64.0,19
ripencc,77.237.96.0,19
ripencc,78.0.0.0,14
ripencc,78.134.128.0,17
ripencc,80.80.48.0,20
ripencc,80.253.160.0,22
ripencc,80.253.164.0,22
ripencc,80.253.168.0,21
ripencc,82.132.0.0,17
ripencc,82.193.192.0,19
ripencc,83.131.0.0,16
ripencc,83.139.64.0,18
ripencc,84.246.96.0,21
ripencc,84.252.105.0,24
ripencc,85.10.48.0,20
ripencc,85.94.64.0,19
ripencc,85.114.32.0,19
ripencc,85.209.12.0,22
ripencc,85.222.164.0,22
ripencc,86.32.0.0,15
ripencc,87.252.128.0,19
ripencc,88.207.0.0,17
ripencc,89.17.0.0,19
ripencc,89.18.32.0,19
ripencc,89.164.0.0,17
ripencc,89.164.128.0,17
ripencc,89.172.0.0,16
ripencc,89.201.128.0,17
ripencc,89.249.96.0,20
ripencc,91.132.227.0,24
ripencc,91.199.32.0,24
ripencc,91.199.42.0,24
ripencc,91.199.44.0,24
ripencc,91.199.47.0,24
ripencc,91.208.100.0,24
ripencc,91.209.4.0,24
ripencc,91.209.167.0,24
ripencc,91.234.46.0,24
ripencc,91.239.120.0,24
ripencc,92.242.224.0,19
ripencc,93.136.0.0,13
ripencc,93.159.64.0,19
ripencc,94.250.128.0,18
ripencc,94.253.128.0,17
ripencc,95.128.232.0,21
ripencc,95.168.96.0,19
ripencc,95.178.128.0,17
ripencc,109.60.0.0,17
ripencc,109.227.0.0,18
ripencc,141.136.128.0,17
ripencc,141.138.0.0,18
ripencc,147.78.148.0,22
ripencc,148.163.184.0,22
ripencc,151.252.208.0,21
ripencc,151.252.224.0,19
ripencc,159.255.148.0,24
ripencc,161.53.0.0,16
ripencc,176.61.152.0,21
ripencc,176.62.0.0,19
ripencc,176.62.32.0,20
ripencc,176.222.32.0,20
ripencc,178.17.112.0,20
ripencc,178.23.184.0,24
ripencc,178.160.0.0,17
ripencc,178.218.160.0,20
ripencc,185.3.192.0,22
ripencc,185.7.52.0,22
ripencc,185.10.40.0,22
ripencc,185.15.28.0,22
ripencc,185.18.60.0,22
ripencc,185.20.28.0,22
ripencc,185.38.176.0,22
ripencc,185.46.32.0,22
ripencc,185.50.12.0,22
ripencc,185.58.72.0,22
ripencc,185.59.84.0,22
ripencc,185.62.72.0,22
ripencc,185.68.132.0,22
ripencc,185.71.236.0,22
ripencc,185.73.144.0,22
ripencc,185.80.192.0,22
ripencc,185.81.69.0,24
ripencc,185.81.228.0,22
ripencc,185.89.212.0,22
ripencc,185.98.12.0,22
ripencc,185.103.216.0,22
ripencc,185.111.188.0,23
ripencc,185.111.190.0,23
ripencc,185.115.56.0,22
ripencc,185.121.48.0,22
ripencc,185.121.200.0,22
ripencc,185.129.12.0,22
ripencc,185.130.16.0,22
ripencc,185.130.60.0,22
ripencc,185.133.132.0,22
ripencc,185.143.192.0,22
ripencc,185.150.232.0,22
ripencc,185.151.132.0,22
ripencc,185.155.208.0,22
ripencc,185.155.216.0,22
ripencc,185.155.224.0,22
ripencc,185.158.80.0,22
ripencc,185.159.88.0,24
ripencc,185.165.232.0,22
ripencc,185.166.252.0,24
ripencc,185.168.40.0,22
ripencc,185.168.116.0,22
ripencc,185.171.180.0,22
ripencc,185.187.136.0,22
ripencc,185.192.124.0,22
ripencc,185.200.0.0,22
ripencc,185.203.16.0,22
ripencc,185.213.240.0,22
ripencc,185.214.92.0,22
ripencc,185.220.24.0,22
ripencc,185.229.200.0,22
ripencc,185.235.212.0,22
ripencc,185.242.212.0,22
ripencc,185.244.92.0,23
ripencc,185.244.94.0,23
ripencc,185.245.12.0,22
ripencc,185.253.188.0,22
ripencc,185.254.176.0,22
ripencc,185.254.252.0,22
ripencc,188.95.88.0,24
ripencc,188.125.0.0,19
ripencc,188.129.0.0,17
ripencc,188.252.128.0,17
ripencc,192.144.60.0,22
ripencc,193.198.0.0,16
ripencc,193.228.230.0,24
ripencc,194.5.68.0,22
ripencc,194.36.44.0,22
ripencc,194.56.72.0,22
ripencc,194.152.192.0,18
ripencc,194.169.51.0,24
ripencc,194.169.53.0,24
ripencc,194.169.159.0,24
ripencc,194.169.182.0,24
ripencc,195.29.0.0,19
ripencc,195.29.32.0,19
ripencc,195.29.64.0,18
ripencc,195.29.128.0,17
ripencc,209.237.148.0,23
ripencc,212.15.160.0,19
ripencc,212.91.96.0,19
ripencc,212.92.192.0,19
ripencc,213.147.96.0,19
ripencc,213.149.32.0,19
ripencc,213.186.0.0,19
ripencc,213.190.24.0,22
ripencc,213.191.128.0,19
ripencc,213.202.64.0,18
ripencc,217.14.208.0,20
ripencc,217.68.80.0,20
