region,version,ip,prefixlength,org
apnic,ipv4,14.1.104.0,22,n/a
apnic,ipv4,14.192.128.0,19,n/a
apnic,ipv4,27.0.184.0,22,n/a
apnic,ipv4,27.54.120.0,22,n/a
apnic,ipv4,27.96.92.0,22,n/a
apnic,ipv4,27.255.0.0,18,n/a
apnic,ipv4,36.255.32.0,22,n/a
apnic,ipv4,36.255.40.0,21,n/a
apnic,ipv4,36.255.96.0,22,n/a
apnic,ipv4,36.255.100.0,22,n/a
apnic,ipv4,36.255.212.0,22,n/a
apnic,ipv4,37.111.128.0,18,n/a
apnic,ipv4,39.32.0.0,11,n/a
apnic,ipv4,42.83.84.0,22,n/a
apnic,ipv4,42.201.128.0,17,n/a
apnic,ipv4,43.224.236.0,22,n/a
apnic,ipv4,43.225.96.0,22,n/a
apnic,ipv4,43.226.224.0,22,n/a
apnic,ipv4,43.228.156.0,22,n/a
apnic,ipv4,43.229.164.0,22,n/a
apnic,ipv4,43.230.92.0,22,n/a
apnic,ipv4,43.231.60.0,22,n/a
apnic,ipv4,43.242.100.0,22,n/a
apnic,ipv4,43.242.176.0,22,n/a
apnic,ipv4,43.245.8.0,22,n/a
apnic,ipv4,43.245.128.0,22,n/a
apnic,ipv4,43.245.204.0,22,n/a
apnic,ipv4,43.246.224.0,22,n/a
apnic,ipv4,43.247.120.0,22,n/a
apnic,ipv4,43.250.84.0,22,n/a
apnic,ipv4,43.251.252.0,22,n/a
apnic,ipv4,43.254.12.0,22,n/a
apnic,ipv4,45.64.24.0,22,n/a
apnic,ipv4,45.64.180.0,22,n/a
apnic,ipv4,45.115.49.0,24,n/a
apnic,ipv4,45.115.84.0,22,n/a
apnic,ipv4,45.116.232.0,22,n/a
apnic,ipv4,45.117.88.0,22,n/a
apnic,ipv4,45.117.104.0,22,n/a
apnic,ipv4,45.120.196.0,22,n/a
apnic,ipv4,45.249.8.0,22,n/a
apnic,ipv4,58.27.128.0,17,n/a
apnic,ipv4,58.65.128.0,19,n/a
apnic,ipv4,58.65.160.0,19,n/a
apnic,ipv4,58.65.192.0,19,n/a
apnic,ipv4,58.84.28.0,22,n/a
apnic,ipv4,58.181.96.0,20,n/a
apnic,ipv4,58.181.112.0,20,n/a
apnic,ipv4,59.103.0.0,16,n/a
apnic,ipv4,61.5.128.0,19,n/a
apnic,ipv4,72.255.0.0,18,n/a
apnic,ipv4,101.50.64.0,18,n/a
apnic,ipv4,101.53.224.0,19,n/a
apnic,ipv4,103.4.92.0,22,n/a
apnic,ipv4,103.4.102.0,23,n/a
apnic,ipv4,103.7.60.0,22,n/a
apnic,ipv4,103.7.76.0,22,n/a
apnic,ipv4,103.8.112.0,22,n/a
apnic,ipv4,103.11.0.0,22,n/a
apnic,ipv4,103.11.60.0,22,n/a
apnic,ipv4,103.11.68.0,22,n/a
apnic,ipv4,103.11.220.0,24,n/a
apnic,ipv4,103.12.40.0,22,n/a
apnic,ipv4,103.12.58.0,24,n/a
apnic,ipv4,103.12.78.0,23,n/a
apnic,ipv4,103.12.120.0,22,n/a
apnic,ipv4,103.12.180.0,23,n/a
apnic,ipv4,103.12.196.0,22,n/a
apnic,ipv4,103.17.200.0,22,n/a
apnic,ipv4,103.18.12.0,22,n/a
apnic,ipv4,103.18.116.0,24,n/a
