region,version,ip,prefixlength
ripencc,ipv4,81.161.56.0,23
ripencc,ipv4,91.207.130.0,23
ripencc,ipv4,91.232.229.0,24
ripencc,ipv4,193.5.26.0,23
ripencc,ipv4,193.17.79.0,24
ripencc,ipv4,193.200.236.0,24
ripencc,ipv4,193.202.240.0,20
ripencc,ipv4,193.222.112.0,20
ripencc,ipv4,194.11.203.0,24
ripencc,ipv4,194.147.196.0,20
ripencc,ipv4,195.211.32.0,22
ripencc,ipv4,195.242.248.0,22
ripencc,ipv4,195.245.218.0,24
ripencc,ipv4,195.254.128.0,23
ripencc,ipv6,2001:67c:18dc::,48
ripencc,ipv6,2001:67c:2570::,48
ripencc,ipv6,2001:67c:2dc0::,48
