region,version,ip,prefixlength
afrinic,ipv4,41.63.160.0,19
afrinic,ipv4,41.70.128.0,17
afrinic,ipv4,41.74.240.0,20
afrinic,ipv4,41.78.16.0,22
afrinic,ipv4,41.205.32.0,19
afrinic,ipv4,41.210.192.0,18
afrinic,ipv4,41.216.236.0,22
afrinic,ipv4,41.221.240.0,20
afrinic,ipv4,41.222.200.0,22
afrinic,ipv4,41.222.236.0,22
afrinic,ipv4,41.222.248.0,21
afrinic,ipv4,41.223.40.0,22
afrinic,ipv4,41.223.100.0,22
afrinic,ipv4,41.223.156.0,22
afrinic,ipv4,41.223.164.0,22
afrinic,ipv4,102.36.224.0,22
afrinic,ipv4,102.64.60.0,22
afrinic,ipv4,102.130.64.0,21
afrinic,ipv4,102.130.192.0,19
afrinic,ipv4,102.131.40.0,21
afrinic,ipv4,102.213.32.0,22
afrinic,ipv4,102.213.96.0,22
afrinic,ipv4,102.213.100.0,22
afrinic,ipv4,102.213.104.0,22
afrinic,ipv4,102.213.240.0,24
afrinic,ipv4,102.214.0.0,22
afrinic,ipv4,102.214.36.0,22
afrinic,ipv4,102.214.120.0,22
afrinic,ipv4,102.214.236.0,22
afrinic,ipv4,102.215.60.0,22
afrinic,ipv4,102.215.168.0,22
afrinic,ipv4,102.215.180.0,22
afrinic,ipv4,102.215.184.0,22
afrinic,ipv4,102.216.26.0,24
afrinic,ipv4,102.216.44.0,22
afrinic,ipv4,102.216.48.0,22
afrinic,ipv4,102.216.52.0,22
afrinic,ipv4,102.216.56.0,22
afrinic,ipv4,102.216.140.0,22
afrinic,ipv4,102.216.168.0,22
afrinic,ipv4,102.216.208.0,22
afrinic,ipv4,102.216.252.0,22
afrinic,ipv4,102.217.116.0,22
afrinic,ipv4,102.217.192.0,22
afrinic,ipv4,102.218.84.0,22
afrinic,ipv4,102.218.92.0,22
afrinic,ipv4,102.218.148.0,22
afrinic,ipv4,102.218.180.0,22
afrinic,ipv4,102.219.80.0,24
afrinic,ipv4,102.219.124.0,22
afrinic,ipv4,102.219.184.0,22
afrinic,ipv4,102.220.192.0,22
afrinic,ipv4,102.221.52.0,22
afrinic,ipv4,102.221.108.0,22
afrinic,ipv4,102.221.172.0,22
afrinic,ipv4,102.222.16.0,22
afrinic,ipv4,102.222.92.0,22
afrinic,ipv4,105.168.0.0,13
afrinic,ipv4,129.122.128.0,17
afrinic,ipv4,154.65.128.0,17
afrinic,ipv4,154.66.80.0,22
afrinic,ipv4,154.66.104.0,22
afrinic,ipv4,154.71.128.0,17
afrinic,ipv4,154.116.128.0,17
afrinic,ipv4,154.118.192.0,19
afrinic,ipv4,154.127.128.0,17
afrinic,ipv4,155.89.0.0,16
afrinic,ipv4,160.119.240.0,22
afrinic,ipv4,160.224.0.0,15
afrinic,ipv4,169.239.32.0,22
afrinic,ipv4,169.239.76.0,22
afrinic,ipv4,169.239.108.0,22
afrinic,ipv4,169.239.132.0,22
afrinic,ipv4,169.255.88.0,22
afrinic,ipv4,196.29.192.0,20
afrinic,ipv4,196.32.192.0,21
afrinic,ipv4,196.45.160.0,22
afrinic,ipv4,196.46.72.0,21
afrinic,ipv4,196.61.76.0,22
afrinic,ipv4,196.202.252.0,22
afrinic,ipv4,196.249.192.0,18
afrinic,ipv4,197.148.0.0,18
afrinic,ipv4,197.148.88.0,21
afrinic,ipv4,197.149.148.0,22
afrinic,ipv4,197.157.196.0,22
afrinic,ipv4,197.216.0.0,15
afrinic,ipv4,197.241.128.0,17
afrinic,ipv6,2c0f:300::,32
afrinic,ipv6,2001:4250::,32
afrinic,ipv6,2c0f:1a00::,32
afrinic,ipv6,2c0f:1c80::,32
afrinic,ipv6,2c0f:2700::,32
afrinic,ipv6,2c0f:2b80::,32
afrinic,ipv6,2c0f:5600::,32
afrinic,ipv6,2c0f:e968::,32
afrinic,ipv6,2c0f:ea28::,32
afrinic,ipv6,2c0f:eab0::,32
afrinic,ipv6,2c0f:efa8::,32
afrinic,ipv6,2c0f:f060::,32
afrinic,ipv6,2c0f:f280::,32
afrinic,ipv6,2c0f:f740::,32
afrinic,ipv6,2c0f:f810::,32
afrinic,ipv6,2c0f:f828::,32
afrinic,ipv6,2c0f:f888::,32
afrinic,ipv6,2c0f:fa38::,32
afrinic,ipv6,2c0f:fa60::,32
afrinic,ipv6,2c0f:fa80::,32
afrinic,ipv6,2c0f:faf0::,32
afrinic,ipv6,2c0f:fb58::,32
afrinic,ipv6,2c0f:fb70::,32
ripencc,ipv4,185.148.112.0,22
ripencc,ipv6,2a07:6040::,29
