region,version,ip,prefixlength
apnic,ipv4,1.10.10.0,24
apnic,ipv4,14.1.116.0,22
apnic,ipv4,14.1.120.0,22
apnic,ipv4,14.102.160.0,22
apnic,ipv4,14.102.188.0,22
apnic,ipv4,14.192.0.0,22
apnic,ipv4,14.192.12.0,22
apnic,ipv4,14.192.24.0,22
apnic,ipv4,14.192.28.0,22
apnic,ipv4,14.192.52.0,22
apnic,ipv4,23.90.68.0,24
apnic,ipv4,27.0.168.0,22
apnic,ipv4,27.0.200.0,22
apnic,ipv4,27.0.216.0,22
apnic,ipv4,27.0.228.0,22
apnic,ipv4,27.0.244.0,22
apnic,ipv4,27.0.248.0,22
apnic,ipv4,27.0.252.0,22
apnic,ipv4,27.111.72.0,22
apnic,ipv4,27.112.120.0,22
apnic,ipv4,27.122.60.0,22
apnic,ipv4,27.123.240.0,22
apnic,ipv4,36.50.36.0,24
apnic,ipv4,36.50.50.0,24
apnic,ipv4,36.255.0.0,22
apnic,ipv4,36.255.4.0,22
apnic,ipv4,36.255.8.0,22
apnic,ipv4,36.255.12.0,22
apnic,ipv4,36.255.16.0,21
apnic,ipv4,36.255.64.0,22
apnic,ipv4,36.255.84.0,22
apnic,ipv4,36.255.88.0,22
apnic,ipv4,36.255.108.0,22
apnic,ipv4,36.255.132.0,22
apnic,ipv4,36.255.208.0,22
apnic,ipv4,36.255.224.0,22
apnic,ipv4,36.255.228.0,22
apnic,ipv4,36.255.232.0,22
apnic,ipv4,36.255.240.0,22
apnic,ipv4,43.224.0.0,22
apnic,ipv4,43.224.132.0,22
apnic,ipv4,43.224.136.0,22
apnic,ipv4,43.224.172.0,22
apnic,ipv4,43.224.180.0,22
apnic,ipv4,43.225.0.0,22
apnic,ipv4,43.225.16.0,22
apnic,ipv4,43.225.68.0,22
apnic,ipv4,43.225.92.0,22
apnic,ipv4,43.225.168.0,22
apnic,ipv4,43.226.2.0,23
apnic,ipv4,43.226.28.0,22
apnic,ipv4,43.227.16.0,22
apnic,ipv4,43.227.128.0,22
apnic,ipv4,43.227.224.0,22
apnic,ipv4,43.228.92.0,22
apnic,ipv4,43.228.96.0,22
apnic,ipv4,43.228.140.0,22
apnic,ipv4,43.228.168.0,22
apnic,ipv4,43.228.176.0,22
apnic,ipv4,43.228.236.0,22
apnic,ipv4,43.229.92.0,22
apnic,ipv4,43.229.104.0,22
apnic,ipv4,43.229.160.0,22
apnic,ipv4,43.229.224.0,22
apnic,ipv4,43.230.36.0,22
apnic,ipv4,43.230.104.0,22
apnic,ipv4,43.230.132.0,22
apnic,ipv4,43.230.148.0,22
apnic,ipv4,43.230.184.0,22
apnic,ipv4,43.231.52.0,22
apnic,ipv4,43.231.120.0,22
apnic,ipv4,43.231.132.0,22
apnic,ipv4,43.231.204.0,22
apnic,ipv4,43.231.212.0,22
apnic,ipv4,43.231.240.0,22
apnic,ipv4,43.231.248.0,22
apnic,ipv4,43.239.52.0,22
apnic,ipv4,43.239.56.0,22
apnic,ipv4,43.239.60.0,22
apnic,ipv4,43.239.80.0,22
apnic,ipv4,43.239.108.0,22
apnic,ipv4,43.239.112.0,22
apnic,ipv4,43.239.144.0,22
apnic,ipv4,43.239.192.0,22
apnic,ipv4,43.239.196.0,22
apnic,ipv4,43.239.200.0,22
apnic,ipv4,43.239.206.0,23
apnic,ipv4,43.239.208.0,22
apnic,ipv4,43.239.216.0,22
apnic,ipv4,43.239.228.0,22
apnic,ipv4,43.239.240.0,22
apnic,ipv4,43.240.64.0,22
apnic,ipv4,43.241.60.0,22
apnic,ipv4,43.241.68.0,22
apnic,ipv4,43.241.124.0,22
apnic,ipv4,43.241.128.0,22
apnic,ipv4,43.241.132.0,22
apnic,ipv4,43.241.140.0,22
apnic,ipv4,43.241.144.0,22
apnic,ipv4,43.241.192.0,22
apnic,ipv4,43.242.116.0,22
apnic,ipv4,43.242.120.0,22
apnic,ipv4,43.242.212.0,22
apnic,ipv4,43.242.224.0,22
apnic,ipv4,43.242.228.0,22
apnic,ipv4,43.243.36.0,22
apnic,ipv4,43.243.172.0,22
apnic,ipv4,43.245.20.0,22
apnic,ipv4,43.246.100.0,22
apnic,ipv4,43.246.104.0,22
apnic,ipv4,43.246.108.0,22
apnic,ipv4,43.246.120.0,22
apnic,ipv4,43.246.136.0,22
apnic,ipv4,43.246.140.0,22
apnic,ipv4,43.246.144.0,22
apnic,ipv4,43.246.148.0,22
apnic,ipv4,43.246.156.0,22
apnic,ipv4,43.246.160.0,22
apnic,ipv4,43.246.240.0,22
apnic,ipv4,43.247.28.0,22
apnic,ipv4,43.247.40.0,22
apnic,ipv4,43.247.52.0,22
apnic,ipv4,43.247.144.0,22
apnic,ipv4,43.247.160.0,22
apnic,ipv4,43.248.32.0,22
apnic,ipv4,43.248.36.0,22
apnic,ipv4,43.248.68.0,22
apnic,ipv4,43.248.236.0,22
apnic,ipv4,43.248.240.0,22
apnic,ipv4,43.249.52.0,22
apnic,ipv4,43.249.180.0,22
apnic,ipv4,43.249.188.0,22
apnic,ipv4,43.249.224.0,22
apnic,ipv4,43.249.232.0,22
apnic,ipv4,43.250.156.0,22
apnic,ipv4,43.250.164.0,22
apnic,ipv4,43.250.208.0,22
apnic,ipv4,43.250.252.0,22
apnic,ipv4,43.251.88.0,22
apnic,ipv4,43.251.124.0,22
apnic,ipv4,43.251.144.0,22
apnic,ipv4,43.251.148.0,22
apnic,ipv4,43.251.168.0,22
apnic,ipv4,43.251.172.0,22
apnic,ipv4,43.251.176.0,22
apnic,ipv4,43.251.212.0,22
apnic,ipv4,43.251.220.0,22
apnic,ipv4,43.252.88.0,22
apnic,ipv4,43.252.116.0,22
apnic,ipv4,43.252.248.0,22
apnic,ipv4,43.254.28.0,22
apnic,ipv4,43.254.32.0,22
apnic,ipv4,43.254.48.0,22
apnic,ipv4,43.254.204.0,22
apnic,ipv4,43.254.212.0,22
apnic,ipv4,43.255.140.0,22
apnic,ipv4,43.255.220.0,22
apnic,ipv4,45.64.84.0,22
apnic,ipv4,45.64.104.0,22
apnic,ipv4,45.64.196.0,22
apnic,ipv4,45.64.204.0,22
apnic,ipv4,45.64.212.0,22
apnic,ipv4,45.64.216.0,22
apnic,ipv4,45.64.236.0,22
apnic,ipv4,45.65.40.0,22
apnic,ipv4,45.65.52.0,22
apnic,ipv4,45.112.0.0,22
apnic,ipv4,45.112.12.0,22
apnic,ipv4,45.112.48.0,22
apnic,ipv4,45.112.56.0,22
apnic,ipv4,45.112.68.0,22
apnic,ipv4,45.112.184.0,22
apnic,ipv4,45.112.192.0,22
apnic,ipv4,45.112.240.0,22
apnic,ipv4,45.112.248.0,22
apnic,ipv4,45.113.62.0,23
apnic,ipv4,45.113.76.0,22
apnic,ipv4,45.113.88.0,22
apnic,ipv4,45.113.100.0,22
apnic,ipv4,45.113.152.0,22
apnic,ipv4,45.113.180.0,22
apnic,ipv4,45.114.36.0,22
apnic,ipv4,45.114.48.0,22
apnic,ipv4,45.114.60.0,22
apnic,ipv4,45.114.68.0,22
apnic,ipv4,45.114.140.0,22
apnic,ipv4,45.114.156.0,22
apnic,ipv4,45.114.176.0,22
apnic,ipv4,45.114.212.0,22
apnic,ipv4,45.114.216.0,22
apnic,ipv4,45.114.248.0,22
apnic,ipv4,45.115.28.0,22
apnic,ipv4,45.115.52.0,22
apnic,ipv4,45.115.56.0,22
apnic,ipv4,45.115.92.0,22
apnic,ipv4,45.115.104.0,22
apnic,ipv4,45.115.119.0,24
apnic,ipv4,45.115.176.0,22
apnic,ipv4,45.116.0.0,22
apnic,ipv4,45.116.4.0,22
apnic,ipv4,45.116.44.0,22
apnic,ipv4,45.116.56.0,22
apnic,ipv4,45.116.68.0,22
apnic,ipv4,45.116.120.0,22
apnic,ipv4,45.116.124.0,22
apnic,ipv4,45.116.180.0,22
apnic,ipv4,45.116.188.0,22
apnic,ipv4,45.116.192.0,22
apnic,ipv4,45.116.204.0,22
apnic,ipv4,45.116.228.0,22
apnic,ipv4,45.117.0.0,22
apnic,ipv4,45.117.28.0,22
