region,version,ip,prefixlength
lacnic,ipv4,45.4.97.0,24
lacnic,ipv4,45.5.15.0,24
lacnic,ipv4,45.65.202.0,24
lacnic,ipv4,45.65.252.0,24
lacnic,ipv4,45.68.8.0,22
lacnic,ipv4,45.68.12.0,22
lacnic,ipv4,45.71.5.0,24
lacnic,ipv4,45.162.125.0,24
lacnic,ipv4,45.163.31.0,24
lacnic,ipv4,45.164.204.0,23
lacnic,ipv4,45.172.248.0,22
lacnic,ipv4,45.173.244.0,22
lacnic,ipv4,45.174.52.0,22
lacnic,ipv4,45.176.194.0,23
lacnic,ipv4,45.177.75.0,24
lacnic,ipv4,45.182.80.0,22
lacnic,ipv4,45.182.236.0,22
lacnic,ipv4,45.184.116.0,22
lacnic,ipv4,45.187.88.0,24
lacnic,ipv4,45.224.184.0,24
lacnic,ipv4,45.225.134.0,24
lacnic,ipv4,45.227.244.0,22
lacnic,ipv4,45.228.152.0,22
lacnic,ipv4,45.229.74.0,24
lacnic,ipv4,45.230.20.0,24
lacnic,ipv4,45.230.34.0,23
lacnic,ipv4,45.233.68.0,22
lacnic,ipv4,45.233.236.0,23
lacnic,ipv4,45.235.88.0,22
lacnic,ipv4,45.235.96.0,23
lacnic,ipv4,45.235.224.0,23
lacnic,ipv4,45.237.52.0,22
lacnic,ipv4,45.238.212.0,22
lacnic,ipv4,131.161.88.0,22
lacnic,ipv4,131.221.0.0,22
lacnic,ipv4,132.255.4.0,22
lacnic,ipv4,138.121.76.0,22
lacnic,ipv4,138.204.244.0,22
lacnic,ipv4,138.204.248.0,22
lacnic,ipv4,138.204.252.0,22
lacnic,ipv4,138.219.0.0,22
lacnic,ipv4,138.255.88.0,22
lacnic,ipv4,140.191.0.0,16
lacnic,ipv4,143.0.100.0,24
lacnic,ipv4,157.92.0.0,16
lacnic,ipv4,161.190.0.0,16
lacnic,ipv4,163.10.0.0,16
lacnic,ipv4,164.163.240.0,24
lacnic,ipv4,167.252.0.0,16
lacnic,ipv4,168.0.56.0,22
lacnic,ipv4,168.83.0.0,16
lacnic,ipv4,168.96.0.0,16
lacnic,ipv4,168.101.0.0,16
lacnic,ipv4,168.227.24.0,22
lacnic,ipv4,170.78.184.0,24
lacnic,ipv4,170.80.24.0,22
lacnic,ipv4,170.81.139.0,24
lacnic,ipv4,170.83.58.0,24
lacnic,ipv4,170.155.0.0,16
lacnic,ipv4,170.210.0.0,16
lacnic,ipv4,170.238.66.0,24
lacnic,ipv4,170.238.67.0,24
lacnic,ipv4,170.239.168.0,22
lacnic,ipv4,170.246.76.0,24
lacnic,ipv4,170.246.78.0,24
lacnic,ipv4,177.73.156.0,22
lacnic,ipv4,177.200.236.0,23
lacnic,ipv4,179.0.0.0,23
lacnic,ipv4,179.0.4.0,22
lacnic,ipv4,179.0.11.0,24
lacnic,ipv4,179.0.14.0,24
lacnic,ipv4,179.0.25.0,24
lacnic,ipv4,179.0.130.0,24
lacnic,ipv4,179.0.131.0,24
lacnic,ipv4,179.0.132.0,22
lacnic,ipv4,179.0.136.0,21
lacnic,ipv4,179.0.144.0,23
lacnic,ipv4,179.0.147.0,24
lacnic,ipv4,179.0.148.0,24
lacnic,ipv4,179.0.150.0,24
lacnic,ipv4,179.0.151.0,24
lacnic,ipv4,179.0.193.0,24
lacnic,ipv4,179.0.203.0,24
lacnic,ipv4,179.51.212.0,22
lacnic,ipv4,181.191.186.0,23
lacnic,ipv4,190.104.80.0,21
lacnic,ipv4,190.104.88.0,21
lacnic,ipv4,190.113.62.0,24
lacnic,ipv4,190.114.192.0,19
lacnic,ipv4,190.122.224.0,20
lacnic,ipv4,190.122.240.0,20
lacnic,ipv4,190.124.192.0,20
lacnic,ipv4,190.124.208.0,21
lacnic,ipv4,190.124.224.0,20
lacnic,ipv4,190.124.240.0,22
lacnic,ipv4,190.151.134.0,24
lacnic,ipv4,192.100.157.0,24
lacnic,ipv4,192.100.254.0,24
lacnic,ipv4,192.140.126.0,24
lacnic,ipv4,192.231.120.0,23
lacnic,ipv4,199.248.144.0,24
lacnic,ipv4,200.0.17.0,24
lacnic,ipv4,200.0.19.0,24
lacnic,ipv4,200.0.79.0,24
lacnic,ipv4,200.0.80.0,24
lacnic,ipv4,200.0.175.0,24
lacnic,ipv4,200.0.181.0,24
lacnic,ipv4,200.0.182.0,23
lacnic,ipv4,200.0.184.0,24
lacnic,ipv4,200.0.185.0,24
lacnic,ipv4,200.0.186.0,24
lacnic,ipv4,200.0.188.0,22
lacnic,ipv4,200.0.198.0,23
lacnic,ipv4,200.0.200.0,24
lacnic,ipv4,200.1.7.0,24
lacnic,ipv4,200.1.32.0,19
lacnic,ipv4,200.1.113.0,24
lacnic,ipv4,200.1.116.0,24
lacnic,ipv4,200.1.117.0,24
lacnic,ipv4,200.1.118.0,24
lacnic,ipv4,200.3.96.0,20
lacnic,ipv4,200.3.112.0,24
