region,ip,prefixlength,org
lacnic,2800:a0::,28,n/a
lacnic,2800:250::,32,n/a
lacnic,2800:700::,32,n/a
lacnic,2800:840::,32,n/a
lacnic,2803:2680::,32,n/a
lacnic,2803:4e00::,32,n/a
lacnic,2803:8d80::,32,n/a
lacnic,2803:b200::,32,n/a
lacnic,2803:cfc0::,32,n/a
lacnic,2803:d600::,32,n/a
lacnic,2803:f120::,32,n/a
