region,ip,prefixlength
arin,23.132.144.0,24
arin,23.176.240.0,24
arin,69.50.64.0,20
arin,69.57.224.0,19
arin,76.76.160.0,19
arin,162.210.156.0,22
arin,162.222.84.0,22
arin,162.252.188.0,22
arin,170.39.108.0,22
arin,192.64.120.0,22
arin,199.16.56.0,22
arin,199.48.204.0,22
arin,199.189.112.0,22
arin,204.16.112.0,22
arin,205.217.224.0,19
arin,206.83.13.0,24
arin,206.214.0.0,19
arin,208.83.80.0,21
arin,209.59.64.0,18
arin,216.48.96.0,22
ripencc,46.19.184.0,21
ripencc,77.239.224.0,19
ripencc,91.108.0.0,18
ripencc,91.212.88.0,24
ripencc,92.62.48.0,20
ripencc,94.124.176.0,21
ripencc,94.229.96.0,20
ripencc,95.140.80.0,20
ripencc,95.161.0.0,17
ripencc,95.161.128.0,21
ripencc,95.161.136.0,22
ripencc,95.161.240.0,20
ripencc,109.239.128.0,20
ripencc,149.154.160.0,20
ripencc,185.51.60.0,22
ripencc,185.182.12.0,22
ripencc,188.65.64.0,21
ripencc,212.232.64.0,20
ripencc,213.21.0.0,19
ripencc,213.21.48.0,20
