region,ip,prefixlength,org
apnic,14.192.72.0,22,n/a
apnic,27.122.16.0,20,n/a
apnic,43.245.56.0,22,n/a
apnic,103.3.168.0,22,n/a
apnic,103.9.226.0,24,n/a
apnic,103.14.88.0,22,n/a
apnic,103.15.112.0,22,n/a
apnic,103.16.156.0,22,n/a
apnic,103.20.76.0,22,n/a
apnic,103.25.140.0,22,n/a
apnic,103.43.144.0,22,n/a
apnic,103.77.24.0,23,n/a
apnic,103.83.32.0,23,n/a
apnic,103.91.114.0,23,n/a
apnic,103.96.134.0,23,n/a
apnic,103.99.174.0,23,n/a
apnic,103.103.182.0,23,n/a
apnic,103.107.152.0,22,n/a
apnic,103.110.30.0,23,n/a
apnic,103.110.130.0,24,n/a
apnic,103.122.72.0,23,n/a
apnic,103.127.172.0,22,n/a
apnic,103.136.226.0,23,n/a
apnic,103.146.200.0,23,n/a
apnic,103.152.8.0,24,n/a
apnic,103.153.158.0,23,n/a
apnic,103.209.54.0,24,n/a
apnic,103.212.40.0,24,n/a
apnic,103.234.48.0,22,n/a
apnic,103.242.164.0,22,n/a
apnic,119.252.224.0,20,n/a
apnic,124.240.192.0,19,n/a
apnic,180.150.252.0,22,n/a
apnic,202.1.32.0,19,n/a
apnic,202.1.240.0,20,n/a
apnic,202.58.128.0,22,n/a
apnic,202.95.192.0,20,n/a
apnic,202.165.192.0,20,n/a
apnic,202.171.240.0,21,n/a
apnic,203.83.16.0,21,n/a
