region,ip,prefixlength
ripencc,31.135.216.0,21
ripencc,46.148.16.0,20
ripencc,77.87.8.0,21
ripencc,78.31.224.0,21
ripencc,85.255.48.0,20
ripencc,85.255.96.0,20
ripencc,87.239.80.0,21
ripencc,87.239.112.0,21
ripencc,91.198.17.0,24
ripencc,91.199.55.0,24
ripencc,91.204.72.0,22
ripencc,91.206.132.0,23
ripencc,91.211.244.0,22
ripencc,91.212.232.0,24
ripencc,91.216.163.0,24
ripencc,91.220.20.0,24
ripencc,91.220.59.0,24
ripencc,91.220.114.0,24
ripencc,91.220.209.0,24
ripencc,91.224.134.0,23
ripencc,91.225.104.0,22
ripencc,91.228.84.0,22
ripencc,91.230.12.0,22
ripencc,91.231.76.0,22
ripencc,91.233.176.0,22
ripencc,91.234.200.0,24
ripencc,91.247.40.0,20
ripencc,94.232.120.0,21
ripencc,94.232.224.0,21
ripencc,94.244.64.0,18
ripencc,158.129.0.0,16
ripencc,176.117.61.0,24
ripencc,185.1.113.0,24
ripencc,193.0.251.0,24
ripencc,193.8.246.0,24
ripencc,193.23.59.0,24
ripencc,193.29.39.0,24
ripencc,193.34.84.0,22
ripencc,193.41.40.0,24
ripencc,193.41.81.0,24
ripencc,193.41.197.0,24
ripencc,193.46.84.0,24
ripencc,193.47.143.0,24
ripencc,193.84.183.0,24
ripencc,193.93.63.0,24
ripencc,193.104.206.0,24
ripencc,193.105.49.0,24
ripencc,193.105.146.0,24
ripencc,193.106.28.0,22
ripencc,193.109.235.0,24
ripencc,193.138.30.0,24
ripencc,193.150.40.0,24
ripencc,193.189.86.0,23
ripencc,193.189.144.0,24
ripencc,193.193.165.0,24
ripencc,193.200.124.0,23
ripencc,193.201.32.0,24
ripencc,193.219.1.0,22
ripencc,193.219.5.0,23
ripencc,193.219.8.0,23
ripencc,193.219.10.0,22
ripencc,193.219.14.0,24
ripencc,193.227.102.0,24
ripencc,194.0.3.0,24
ripencc,194.0.18.0,23
ripencc,194.0.20.0,24
ripencc,194.0.160.0,24
ripencc,194.28.232.0,22
ripencc,194.33.96.0,24
ripencc,194.110.220.0,24
ripencc,194.126.252.0,24
ripencc,195.8.218.0,23
ripencc,195.43.136.0,24
ripencc,195.69.77.0,23
ripencc,195.149.109.0,24
ripencc,195.170.181.0,24
ripencc,195.216.233.0,24
ripencc,195.230.98.0,24
ripencc,195.244.12.0,23
