region,version,ip,prefixlength
apnic,ipv4,43.224.36.0,22
apnic,ipv4,43.228.84.0,22
apnic,ipv4,43.252.244.0,22
apnic,ipv4,101.78.8.0,21
apnic,ipv4,103.1.28.0,22
apnic,ipv4,103.1.232.0,22
apnic,ipv4,103.13.88.0,22
apnic,ipv4,103.26.103.0,24
apnic,ipv4,103.43.76.0,22
apnic,ipv4,103.63.188.0,24
apnic,ipv4,103.66.238.0,23
apnic,ipv4,103.81.180.0,24
apnic,ipv4,103.82.56.0,22
apnic,ipv4,103.95.24.0,22
apnic,ipv4,103.109.116.0,22
apnic,ipv4,103.114.146.0,23
apnic,ipv4,103.137.88.0,22
apnic,ipv4,103.140.246.0,23
apnic,ipv4,103.145.48.0,24
apnic,ipv4,103.150.74.0,23
apnic,ipv4,103.151.76.0,23
apnic,ipv4,103.174.8.0,23
apnic,ipv4,103.205.16.0,22
apnic,ipv4,103.228.101.0,24
apnic,ipv4,103.228.252.0,22
apnic,ipv4,103.240.240.0,22
apnic,ipv4,103.245.164.0,24
apnic,ipv4,103.245.167.0,24
apnic,ipv4,114.129.24.0,21
apnic,ipv4,115.84.64.0,18
apnic,ipv4,139.5.156.0,22
apnic,ipv4,141.164.96.0,20
apnic,ipv4,157.119.180.0,22
apnic,ipv4,180.131.148.0,22
apnic,ipv4,183.182.96.0,19
apnic,ipv4,185.19.104.0,22
apnic,ipv4,185.126.144.0,22
apnic,ipv4,185.129.140.0,22
apnic,ipv4,202.62.96.0,20
apnic,ipv4,202.123.176.0,21
apnic,ipv4,202.136.240.0,21
apnic,ipv4,202.137.128.0,19
apnic,ipv4,202.144.184.0,21
apnic,ipv4,203.76.252.0,22
apnic,ipv4,203.110.64.0,20
apnic,ipv6,2403:500::,32
apnic,ipv6,2400:81c0::,32
apnic,ipv6,2400:aa00::,32
apnic,ipv6,2400:c180::,32
apnic,ipv6,2400:d3a0::,32
apnic,ipv6,2402:6840::,32
apnic,ipv6,2402:8c80::,32
apnic,ipv6,2402:8d80::,32
apnic,ipv6,2404:2e00::,32
apnic,ipv6,2404:adc0::,32
apnic,ipv6,2404:c200::,32
apnic,ipv6,2405:1c40::,32
apnic,ipv6,2406:1640::,32
apnic,ipv6,2407:4280::,32
apnic,ipv6,2407:f7c0::,32
