region,ip,prefixlength
apnic,2001:dc8::,32
apnic,2001:7fa:6::,48
apnic,2001:de8:3::,48
apnic,2001:de8:a::,48
apnic,2001:df0:c::,48
apnic,2001:df0:d::,48
apnic,2001:df0:e::,48
apnic,2001:df0:f::,48
apnic,2001:df0:10::,47
apnic,2001:df0:12::,48
apnic,2001:df0:13::,48
apnic,2001:df0:19::,48
apnic,2001:df0:1a::,48
apnic,2001:df0:1b::,48
apnic,2001:df0:1c::,48
apnic,2001:df0:1d::,48
apnic,2001:df0:40::,48
apnic,2001:df0:66::,48
apnic,2001:df1:40::,48
apnic,2001:df0:221::,48
apnic,2001:df0:29c::,48
apnic,2001:df0:2e8::,48
apnic,2001:df1:440::,48
apnic,2001:df1:4c0::,48
apnic,2001:df3:900::,48
apnic,2001:df3:d80::,48
apnic,2001:df4:100::,48
apnic,2001:df4:700::,48
apnic,2001:df5:980::,48
apnic,2001:df0:1380::,48
apnic,2001:df0:17c0::,48
apnic,2001:df0:1a40::,48
apnic,2001:df0:1b40::,48
apnic,2001:df0:2040::,48
apnic,2001:df0:24c0::,48
apnic,2001:df0:2740::,48
apnic,2001:df0:27c0::,48
apnic,2001:df0:2a00::,48
apnic,2001:df0:3780::,48
apnic,2001:df0:3781::,48
apnic,2001:df0:3782::,47
apnic,2001:df0:3880::,48
apnic,2001:df0:3980::,48
apnic,2001:df0:3dc0::,48
apnic,2001:df0:3fc0::,48
apnic,2001:df0:40c0::,48
apnic,2001:df0:4140::,48
apnic,2001:df0:50c0::,48
apnic,2001:df0:5140::,48
apnic,2001:df0:5940::,48
apnic,2001:df0:5b40::,48
apnic,2001:df0:5bc0::,48
apnic,2001:df0:5c40::,48
apnic,2001:df0:5cc0::,48
apnic,2001:df0:6280::,48
apnic,2001:df0:6380::,48
apnic,2001:df0:6480::,48
apnic,2001:df0:6980::,48
apnic,2001:df0:74c0::,48
apnic,2001:df0:8280::,48
apnic,2001:df0:8380::,48
apnic,2001:df0:8480::,48
apnic,2001:df0:86c0::,48
apnic,2001:df0:8ac0::,48
apnic,2001:df0:9080::,48
apnic,2001:df0:90c0::,48
apnic,2001:df0:9b00::,48
apnic,2001:df0:9e40::,48
apnic,2001:df0:a180::,48
apnic,2001:df0:a780::,48
apnic,2001:df0:aa40::,48
apnic,2001:df0:aac0::,48
