region,ip,prefixlength,org
ripencc,2a03::,32,n/a
ripencc,2a01:8::,29,n/a
ripencc,2a01:10::,29,n/a
ripencc,2001:690::,29,"pt.rccn;Fundacao para a Ciencia e a Tecnologia, I.P."
ripencc,2001:818::,29,n/a
ripencc,2001:8a0::,29,pt.telepac;MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
ripencc,2001:a40::,29,"pt.onitelecom;ONITELECOM - INFOCOMUNICACOES, S.A."
ripencc,2a02:138::,32,n/a
ripencc,2a02:740::,32,pt.lazer;LAZER TELECOMUNICACOES S.A.
ripencc,2a02:818::,29,n/a
ripencc,2a02:870::,29,n/a
ripencc,2a02:8f0::,32,n/a
ripencc,2a03:da0::,32,n/a
ripencc,2a10:3c0::,29,"pt.nsec-bitsight;NSEC - Sistemas Informaticos, S.A."
ripencc,2a11:c00::,29,n/a
ripencc,2a13:580::,29,n/a
ripencc,2001:1588::,29,n/a
ripencc,2001:15d8::,29,n/a
ripencc,2001:4cc0::,32,n/a
ripencc,2a00:1650::,29,pt.almouroltec;ALMOUROLTEC SERVICOS DE INFORMATICA E INTERNET LDA
ripencc,2a00:1c60::,32,n/a
ripencc,2a00:bc20::,32,"pt.webhs;WebSP - Comercio e Prestacao de Servicos Informaticos, Lda"
ripencc,2a00:c560::,29,n/a
ripencc,2a00:d180::,29,"pt.cabotvm;NOS Madeira Comunicacoes, S.A."
ripencc,2a00:fa00::,32,n/a
ripencc,2a01:b020::,32,"pt.pt-blu;BLU, S.A."
ripencc,2a02:26c8::,32,n/a
ripencc,2a02:27e0::,32,n/a
ripencc,2a02:2a60::,32,pt.uunet;Verizon Portugal- Sociedade Unipessoal Lda
ripencc,2a03:3f60::,32,"pt.dab;Digital Absolut Business - Servidor, Virtualizacao, Cluster, Datacenters e Telecomunicacoes, Lda"
ripencc,2a03:6420::,32,n/a
ripencc,2a03:73c0::,32,n/a
ripencc,2a03:84e0::,32,n/a
ripencc,2a03:8bc0::,32,"pt.dominios;DMNS - DOMINIOS, S.A."
ripencc,2a03:9c80::,32,n/a
ripencc,2a04:53c0::,29,"pt.espap;Entidade de Servicos Partilhados da Administracao Publica, I.P."
ripencc,2a04:6d80::,29,n/a
ripencc,2a04:8940::,29,pt.emsa;European Maritime Safety Agency
ripencc,2a04:e040::,29,"pt.edp;EDP - Energias de Portugal, S.A."
ripencc,2a05:7540::,29,n/a
ripencc,2a05:7800::,29,n/a
ripencc,2a05:9f00::,29,pt.puckabcommunications;Nuno Felgueiras
ripencc,2a05:a040::,29,n/a
ripencc,2a05:c800::,29,n/a
ripencc,2a05:df40::,29,"pt.webhs;WebSP - Comercio e Prestacao de Servicos Informaticos, Lda"
ripencc,2a06:2000::,29,n/a
ripencc,2a06:cdc0::,29,pt.eurotux;Eurotux Informatica SA
ripencc,2a06:e640::,29,n/a
ripencc,2a07:4f40::,29,"pt.widespace;Widespace, Lda"
ripencc,2a09:2840::,29,pt.drctd;Direcao Regional das Comunicacoes e da Transicao Digital
ripencc,2a09:5640::,32,n/a
ripencc,2a09:58c0::,32,n/a
ripencc,2a09:5b00::,29,"pt.salam;SALAM - Exclusive Properties, Lda"
ripencc,2a09:be41::,32,n/a
ripencc,2a09:be42::,31,n/a
ripencc,2a09:be44::,30,n/a
ripencc,2a0a:36c0::,29,pt.cloud;CLOUD Telecom Lda
