region,ip,prefixlength,org
ripencc,37.98.152.0,21,tj.babilon;LLC Babilon-T
ripencc,45.94.216.0,22,n/a
ripencc,46.20.192.0,20,tj.babilon;LLC Babilon-T
ripencc,77.95.0.0,21,tj.tarena;Tajik Academician Research and Educational Network Association
ripencc,77.244.144.0,20,tj.intercom;INTERCOM LTD
ripencc,79.170.184.0,21,tj.babilon;LLC Babilon-T
ripencc,80.73.240.0,24,n/a
ripencc,85.8.129.0,24,"tj.amonatbonk;State Saving Bank of the Republic of Tajikistan ""Amonatbonk"""
ripencc,85.9.128.0,18,n/a
ripencc,89.104.121.0,24,"tj.tojiktelecom;Opened Joint Stock Company ""Tojiktelecom"""
ripencc,94.199.16.0,21,tj.babilon;LLC Babilon-T
ripencc,95.142.80.0,20,"tj.ttl;CJSC ""Telecomm Technology"""
ripencc,109.68.232.0,21,n/a
ripencc,109.74.64.0,21,tj.babilon;LLC Babilon-T
ripencc,109.74.72.0,24,n/a
ripencc,109.74.73.0,24,tj.babilon;LLC Babilon-T
ripencc,109.74.74.0,23,tj.babilon;LLC Babilon-T
ripencc,109.74.76.0,22,tj.babilon;LLC Babilon-T
ripencc,109.75.48.0,20,n/a
ripencc,185.42.96.0,22,n/a
ripencc,185.105.228.0,22,n/a
ripencc,185.121.0.0,23,n/a
ripencc,185.121.2.0,23,n/a
ripencc,185.166.56.0,22,"tj.ttl;CJSC ""Telecomm Technology"""
ripencc,185.177.0.0,22,"tj.tojiktelecom;Opened Joint Stock Company ""Tojiktelecom"""
ripencc,185.191.52.0,22,tj.babilon;LLC Babilon-T
ripencc,185.194.196.0,22,tj.tarena;Tajik Academician Research and Educational Network Association
ripencc,185.208.96.0,22,n/a
ripencc,185.222.211.0,24,"tj.cbt-tj;Open Joint-Stock Company ""Commerce Bank of Tajikistan"""
ripencc,193.33.130.0,23,tj.ojscmicrocredit;OJSC Alif Bank
ripencc,193.33.136.0,23,tj.ojscmicrocredit;OJSC Alif Bank
ripencc,193.57.208.0,22,tj.oshnogroup;Oshno group LLC
ripencc,217.8.32.0,20,n/a
ripencc,217.11.176.0,20,tj.babilon;LLC Babilon-T
