region,ip,prefixlength
apnic,43.229.0.0,22
apnic,43.246.180.0,22
apnic,43.251.28.0,22
apnic,43.251.68.0,22
apnic,45.126.148.0,22
apnic,103.60.192.0,22
apnic,103.143.32.0,23
apnic,103.149.188.0,23
apnic,103.156.22.0,23
apnic,103.230.88.0,22
apnic,103.241.116.0,22
apnic,103.243.20.0,22
apnic,103.252.228.0,22
apnic,103.253.56.0,22
apnic,111.221.32.0,21
apnic,113.61.104.0,22
apnic,116.68.32.0,19
apnic,119.31.240.0,21
apnic,124.46.0.0,17
apnic,125.60.0.0,18
apnic,125.60.64.0,18
apnic,192.5.90.0,24
apnic,192.100.2.0,24
apnic,192.104.15.0,24
apnic,192.132.15.0,24
apnic,192.132.247.0,24
apnic,192.132.248.0,22
apnic,192.195.39.0,24
apnic,192.195.40.0,24
apnic,192.203.138.0,24
apnic,192.203.139.0,24
apnic,192.203.140.0,22
apnic,192.203.144.0,24
apnic,192.203.145.0,24
apnic,192.203.146.0,24
apnic,192.245.249.0,24
apnic,192.245.250.0,24
apnic,192.245.251.0,24
apnic,192.249.24.0,23
apnic,192.249.26.0,23
apnic,192.249.28.0,22
apnic,202.6.95.0,24
apnic,202.14.90.0,23
apnic,202.14.103.0,24
apnic,202.14.165.0,24
apnic,202.47.143.0,24
apnic,202.73.132.0,22
apnic,202.89.124.0,22
apnic,202.89.248.0,22
apnic,202.93.6.0,23
apnic,202.128.100.0,23
apnic,202.165.56.0,22
apnic,202.171.248.0,22
apnic,202.174.88.0,22
apnic,202.179.176.0,21
apnic,203.17.226.0,24
apnic,203.77.176.0,24
apnic,203.81.8.0,22
apnic,203.82.219.0,24
apnic,203.82.220.0,23
apnic,203.90.32.0,19
apnic,203.128.236.0,22
apnic,203.129.6.0,23
apnic,203.142.216.0,23
apnic,203.169.4.0,23
apnic,203.190.26.0,23
apnic,203.207.16.0,20
apnic,203.210.16.0,20
apnic,203.223.177.0,24
apnic,210.16.116.0,22
