region,version,ip,prefixlength,org
afrinic,ipv4,41.72.192.0,19,n/a
afrinic,ipv4,41.76.40.0,21,n/a
afrinic,ipv4,41.77.144.0,21,n/a
afrinic,ipv4,41.79.132.0,22,n/a
afrinic,ipv4,41.84.128.0,19,n/a
afrinic,ipv4,41.87.96.0,19,n/a
afrinic,ipv4,41.136.0.0,16,n/a
afrinic,ipv4,41.160.0.0,12,n/a
afrinic,ipv4,41.190.128.0,19,n/a
afrinic,ipv4,41.191.212.0,22,n/a
afrinic,ipv4,41.191.224.0,21,n/a
afrinic,ipv4,41.198.0.0,16,n/a
afrinic,ipv4,41.206.96.0,19,n/a
afrinic,ipv4,41.207.128.0,19,n/a
afrinic,ipv4,41.207.232.0,22,n/a
afrinic,ipv4,41.211.64.0,19,n/a
afrinic,ipv4,41.212.128.0,17,n/a
afrinic,ipv4,41.215.248.0,22,n/a
afrinic,ipv4,41.216.96.0,19,n/a
afrinic,ipv4,41.217.212.0,22,n/a
afrinic,ipv4,41.220.224.0,20,n/a
afrinic,ipv4,41.220.240.0,20,n/a
afrinic,ipv4,41.222.0.0,21,n/a
afrinic,ipv4,41.222.96.0,21,n/a
afrinic,ipv4,41.223.76.0,22,n/a
afrinic,ipv4,41.223.220.0,22,n/a
afrinic,ipv4,41.223.224.0,22,n/a
afrinic,ipv4,41.242.144.0,21,n/a
afrinic,ipv4,45.192.0.0,12,n/a
afrinic,ipv4,80.67.128.0,20,n/a
afrinic,ipv4,80.240.192.0,20,n/a
afrinic,ipv4,102.68.112.0,21,n/a
afrinic,ipv4,102.112.0.0,13,n/a
afrinic,ipv4,102.131.48.0,21,n/a
afrinic,ipv4,102.140.176.0,20,n/a
afrinic,ipv4,102.160.0.0,14,n/a
afrinic,ipv4,102.176.128.0,19,n/a
afrinic,ipv4,102.214.100.0,22,n/a
afrinic,ipv4,102.221.182.0,23,n/a
afrinic,ipv4,102.222.25.0,24,n/a
afrinic,ipv4,102.222.104.0,22,n/a
afrinic,ipv4,102.223.206.0,23,n/a
afrinic,ipv4,105.16.0.0,12,n/a
afrinic,ipv4,105.235.144.0,20,n/a
afrinic,ipv4,152.108.0.0,16,n/a
afrinic,ipv4,154.65.8.0,22,n/a
afrinic,ipv4,154.66.228.0,22,n/a
afrinic,ipv4,154.66.240.0,21,n/a
afrinic,ipv4,154.71.0.0,19,n/a
afrinic,ipv4,154.120.192.0,18,n/a
afrinic,ipv4,154.127.48.0,20,n/a
afrinic,ipv4,169.239.140.0,22,n/a
afrinic,ipv4,169.255.160.0,22,n/a
afrinic,ipv4,196.2.64.0,20,n/a
afrinic,ipv4,196.12.128.0,19,n/a
afrinic,ipv4,196.15.8.0,22,n/a
afrinic,ipv4,196.20.128.0,17,n/a
afrinic,ipv4,196.22.144.0,20,n/a
afrinic,ipv4,196.27.64.0,19,n/a
afrinic,ipv4,196.46.32.0,19,n/a
afrinic,ipv4,196.47.64.0,19,n/a
afrinic,ipv4,196.192.0.0,20,n/a
afrinic,ipv4,196.192.64.0,21,n/a
afrinic,ipv4,196.192.80.0,22,n/a
afrinic,ipv4,196.192.96.0,20,n/a
afrinic,ipv4,196.201.16.0,21,n/a
afrinic,ipv4,196.201.228.0,22,n/a
afrinic,ipv4,196.207.48.0,20,n/a
afrinic,ipv4,196.216.64.0,19,n/a
afrinic,ipv4,196.251.148.0,22,n/a
afrinic,ipv4,197.155.64.0,19,n/a
afrinic,ipv4,197.155.224.0,20,n/a
afrinic,ipv4,197.211.192.0,18,n/a
afrinic,ipv4,197.224.0.0,14,n/a
afrinic,ipv4,197.231.184.0,21,n/a
afrinic,ipv4,197.242.184.0,21,n/a
afrinic,ipv4,202.123.0.0,19,n/a
afrinic,ipv4,217.21.112.0,20,n/a
afrinic,ipv6,2001:4238::,32,n/a
afrinic,ipv6,2001:4248::,32,n/a
afrinic,ipv6,2001:4290::,32,n/a
afrinic,ipv6,2001:42a8::,32,n/a
afrinic,ipv6,2001:4328::,32,n/a
afrinic,ipv6,2001:43b8::,32,n/a
afrinic,ipv6,2c0f:e808::,32,n/a
afrinic,ipv6,2c0f:e8f8::,32,n/a
afrinic,ipv6,2c0f:ec30::,32,n/a
afrinic,ipv6,2c0f:f310::,32,n/a
afrinic,ipv6,2c0f:f550::,32,n/a
afrinic,ipv6,2c0f:f748::,32,n/a
afrinic,ipv6,2c0f:f830::,32,n/a
afrinic,ipv6,2c0f:f8e0::,32,n/a
afrinic,ipv6,2c0f:f9b8::,32,n/a
afrinic,ipv6,2c0f:fa10::,32,n/a
afrinic,ipv6,2c0f:fe30::,32,n/a
afrinic,ipv6,2c0f:fe40::,32,n/a
afrinic,ipv6,2c0f:fe68::,32,n/a
afrinic,ipv6,2c0f:feb0::,32,n/a
afrinic,ipv6,2c0f:feb1::,32,n/a
apnic,ipv4,202.60.0.0,21,n/a
