region,ip,prefixlength
ripencc,2001:678:c8::,48
ripencc,2001:67c:28::,48
ripencc,2001:67c:f8::,48
ripencc,2001:7f8:51::,48
ripencc,2001:7f8:5d::,48
ripencc,2001:7f8:63::,48
ripencc,2001:7f8:65::,48
ripencc,2001:7f8:6c::,48
ripencc,2001:7f8:7b::,48
ripencc,2001:7f8:80::,48
ripencc,2001:7f8:b4::,48
ripencc,2001:7f8:b8::,48
ripencc,2001:7f8:ba::,48
ripencc,2001:7f8:e1::,48
ripencc,2001:678:108::,48
ripencc,2001:678:14c::,48
ripencc,2001:678:1f4::,48
ripencc,2001:678:1f8::,48
ripencc,2001:678:208::,48
ripencc,2001:678:21c::,48
ripencc,2001:678:26c::,48
ripencc,2001:678:2a4::,48
ripencc,2001:678:2b4::,48
ripencc,2001:678:2d0::,48
ripencc,2001:678:318::,48
ripencc,2001:678:31c::,48
ripencc,2001:678:334::,48
ripencc,2001:678:374::,48
ripencc,2001:678:37c::,48
ripencc,2001:678:3f4::,48
ripencc,2001:678:3f8::,48
ripencc,2001:678:41c::,48
ripencc,2001:678:468::,48
ripencc,2001:678:46c::,48
ripencc,2001:678:4b8::,48
ripencc,2001:678:564::,48
ripencc,2001:678:5cc::,48
ripencc,2001:678:5f0::,48
ripencc,2001:678:604::,48
ripencc,2001:678:6a4::,48
ripencc,2001:678:6c0::,48
ripencc,2001:678:6c4::,48
ripencc,2001:678:708::,48
ripencc,2001:678:724::,48
ripencc,2001:678:738::,48
ripencc,2001:678:73c::,48
ripencc,2001:678:754::,48
ripencc,2001:678:758::,48
ripencc,2001:678:768::,48
ripencc,2001:678:770::,48
ripencc,2001:678:780::,48
ripencc,2001:678:788::,48
ripencc,2001:678:790::,48
ripencc,2001:678:7c0::,48
ripencc,2001:678:7f4::,48
ripencc,2001:678:808::,48
ripencc,2001:678:8b0::,48
ripencc,2001:678:8f4::,48
ripencc,2001:678:920::,48
ripencc,2001:678:948::,48
ripencc,2001:678:998::,48
ripencc,2001:678:9cc::,48
ripencc,2001:678:a24::,48
ripencc,2001:678:a28::,48
ripencc,2001:678:abc::,48
ripencc,2001:678:ae0::,48
ripencc,2001:678:af0::,48
ripencc,2001:678:af4::,48
ripencc,2001:678:b44::,48
ripencc,2001:678:b4c::,48
ripencc,2001:678:b8c::,48
ripencc,2001:678:ba0::,48
ripencc,2001:678:c10::,48
ripencc,2001:678:c7c::,48
ripencc,2001:678:cc0::,48
ripencc,2001:678:cfc::,48
ripencc,2001:678:d0c::,48
ripencc,2001:678:d38::,48
ripencc,2001:678:d54::,48
ripencc,2001:678:d74::,48
ripencc,2001:678:d94::,48
ripencc,2001:678:db8::,48
ripencc,2001:678:e38::,48
ripencc,2001:678:e4c::,48
ripencc,2001:678:e94::,48
ripencc,2001:678:eb4::,48
ripencc,2001:678:ebc::,48
ripencc,2001:678:efc::,48
ripencc,2001:678:f58::,48
ripencc,2001:67c:108::,48
ripencc,2001:67c:244::,48
ripencc,2001:67c:258::,48
ripencc,2001:67c:290::,48
ripencc,2001:67c:320::,48
ripencc,2001:67c:438::,48
ripencc,2001:67c:440::,48
ripencc,2001:67c:508::,48
ripencc,2001:67c:538::,48
ripencc,2001:67c:544::,48
ripencc,2001:67c:570::,48
ripencc,2001:67c:5e8::,48
ripencc,2001:67c:6f4::,48
ripencc,2001:67c:730::,48
ripencc,2001:67c:738::,48
ripencc,2001:67c:88c::,48
ripencc,2001:67c:8b8::,48
ripencc,2001:67c:8e0::,48
ripencc,2001:67c:8ec::,48
ripencc,2001:67c:8f0::,48
ripencc,2001:67c:8f8::,48
ripencc,2001:67c:a14::,48
ripencc,2001:67c:a28::,48
ripencc,2001:67c:a68::,48
ripencc,2001:67c:af4::,48
ripencc,2001:67c:af8::,48
ripencc,2001:67c:b20::,48
ripencc,2001:7f8:107::,48
ripencc,2001:7f8:115::,48
ripencc,2001:7f8:11f::,48
ripencc,2001:7f8:128::,48
ripencc,2001:67c:113c::,48
ripencc,2001:67c:11a0::,48
ripencc,2001:67c:11d4::,48
ripencc,2001:67c:1324::,48
ripencc,2001:67c:1334::,48
ripencc,2001:67c:1370::,48
ripencc,2001:67c:1378::,48
ripencc,2001:67c:1394::,48
ripencc,2001:67c:13a0::,48
ripencc,2001:67c:13b8::,48
ripencc,2001:67c:1518::,48
ripencc,2001:67c:1524::,48
ripencc,2001:67c:1528::,48
ripencc,2001:67c:1588::,48
ripencc,2001:67c:15d8::,48
ripencc,2001:67c:15e4::,48
ripencc,2001:67c:15f0::,48
ripencc,2001:67c:1720::,48
ripencc,2001:67c:176c::,48
ripencc,2001:67c:1908::,48
ripencc,2001:67c:19ac::,48
ripencc,2001:67c:1bcc::,48
ripencc,2001:67c:1bf8::,48
ripencc,2001:67c:2030::,48
ripencc,2001:67c:203c::,48
ripencc,2001:67c:2070::,48
ripencc,2001:67c:20e4::,48
ripencc,2001:67c:210c::,48
ripencc,2001:67c:218c::,48
ripencc,2001:67c:21f0::,48
ripencc,2001:67c:2224::,48
ripencc,2001:67c:2280::,48
ripencc,2001:67c:22c4::,48
ripencc,2001:67c:2364::,48
ripencc,2001:67c:2370::,48
ripencc,2001:67c:2380::,48
ripencc,2001:67c:23a0::,48
ripencc,2001:67c:246c::,48
ripencc,2001:67c:2470::,48
ripencc,2001:67c:24a4::,48
ripencc,2001:67c:24a8::,48
ripencc,2001:67c:2534::,48
ripencc,2001:67c:25dc::,48
ripencc,2001:67c:25f4::,48
ripencc,2001:67c:26f8::,48
ripencc,2001:67c:27b4::,48
ripencc,2001:67c:2974::,48
ripencc,2001:67c:29e4::,48
ripencc,2001:67c:2ac0::,48
ripencc,2001:67c:2b14::,48
ripencc,2001:67c:2bb8::,48
ripencc,2001:67c:2c30::,48
ripencc,2001:67c:2c44::,48
ripencc,2001:67c:2cc8::,48
ripencc,2001:67c:2d40::,48
ripencc,2001:67c:2d9c::,48
ripencc,2001:67c:2dfc::,48
ripencc,2001:67c:2e08::,48
ripencc,2001:67c:2e34::,48
ripencc,2001:67c:2e5c::,48
ripencc,2001:67c:2ee4::,48
ripencc,2001:67c:2f2c::,48
ripencc,2001:67c:2f48::,48
