region,version,ip,prefixlength,org
lacnic,ipv4,148.102.128.0,17,n/a
lacnic,ipv4,161.0.128.0,19,n/a
lacnic,ipv4,168.197.100.0,22,n/a
lacnic,ipv4,170.83.192.0,22,n/a
lacnic,ipv4,170.239.12.0,22,n/a
lacnic,ipv4,186.1.192.0,20,n/a
lacnic,ipv4,186.190.0.0,17,n/a
lacnic,ipv4,190.102.64.0,19,n/a
lacnic,ipv4,190.105.172.0,22,n/a
lacnic,ipv4,190.115.128.0,18,n/a
lacnic,ipv4,190.120.192.0,20,n/a
lacnic,ipv4,190.120.208.0,20,n/a
lacnic,ipv4,190.196.192.0,20,n/a
lacnic,ipv4,200.2.128.0,20,n/a
lacnic,ipv4,200.2.144.0,20,n/a
lacnic,ipv4,200.4.160.0,20,n/a
lacnic,ipv4,200.4.176.0,20,n/a
lacnic,ipv4,200.113.192.0,19,n/a
lacnic,ipv4,200.113.224.0,19,n/a
lacnic,ipv4,201.150.104.0,22,n/a
lacnic,ipv6,2800:570::,32,n/a
lacnic,ipv6,2803:8600::,32,n/a
lacnic,ipv6,2803:a580::,32,n/a
lacnic,ipv6,2803:c680::,32,n/a
lacnic,ipv6,2803:cac0::,32,n/a
