region,ip,prefixlength,org
ripencc,2.57.64.0,22,sk.securcom1;securCom s.r.o.
ripencc,5.34.168.0,21,n/a
ripencc,5.178.48.0,20,n/a
ripencc,5.252.32.0,22,sk.stormwall;StormWall s.r.o.
ripencc,31.3.32.0,19,n/a
ripencc,31.24.176.0,21,sk.radiolan;RadioLAN spol. s r.o.
ripencc,31.170.64.0,19,"sk.tesatel;TESATEL, s.r.o."
ripencc,37.9.168.0,21,n/a
ripencc,37.58.0.0,20,n/a
ripencc,37.61.160.0,20,n/a
ripencc,37.152.96.0,19,n/a
ripencc,45.13.137.0,24,n/a
ripencc,45.13.138.0,23,n/a
ripencc,45.65.116.0,22,n/a
ripencc,45.66.72.0,22,n/a
ripencc,45.81.40.0,23,"sk.automation1;Automation & Business, s.r.o."
ripencc,45.88.8.0,22,n/a
ripencc,45.95.64.0,22,n/a
ripencc,45.136.132.0,22,n/a
ripencc,45.137.164.0,22,"sk.platon;Platon Technologies, s.r.o."
ripencc,45.138.184.0,22,n/a
ripencc,45.146.244.0,22,n/a
ripencc,45.148.140.0,22,n/a
ripencc,45.149.176.0,22,n/a
ripencc,45.152.96.0,22,n/a
ripencc,46.18.144.0,21,"sk.dsidata;DSI DATA, a. s."
ripencc,46.29.0.0,21,"sk.tti;Turk Telekom International SK, s.r.o"
ripencc,46.34.224.0,19,n/a
ripencc,46.227.176.0,21,n/a
ripencc,46.228.208.0,20,sk.datanetworks;DataNetworks s.r.o.
ripencc,46.229.224.0,20,n/a
ripencc,46.231.96.0,21,sk.digmia;Digmia s.r.o.
ripencc,46.243.64.0,21,n/a
ripencc,62.65.160.0,19,"sk.swan;SWAN, a.s."
ripencc,62.152.224.0,19,"sk.swan;SWAN, a.s."
ripencc,62.168.64.0,18,"sk.swan;SWAN, a.s."
ripencc,62.169.160.0,19,sk.gaya-sk;ARTOS a.s.
ripencc,62.176.160.0,19,n/a
ripencc,62.197.192.0,18,"sk.swan;SWAN, a.s."
ripencc,77.83.104.0,22,n/a
ripencc,77.234.224.0,19,"sk.dsidata;DSI DATA, a. s."
ripencc,77.247.224.0,21,"sk.isper;ISPER, s.r.o."
ripencc,78.41.168.0,21,sk.radiolan;RadioLAN spol. s r.o.
ripencc,78.98.0.0,15,n/a
ripencc,78.141.64.0,18,n/a
ripencc,80.81.224.0,20,sk.sa;S.A. spol. s r.o.
ripencc,80.86.240.0,20,n/a
ripencc,80.87.208.0,20,"sk.dsidata;DSI DATA, a. s."
ripencc,80.94.48.0,20,n/a
ripencc,80.242.32.0,20,sk.gaya-sk;ARTOS a.s.
