region,ip,prefixlength,org
afrinic,41.63.128.0,19,n/a
afrinic,41.74.16.0,20,n/a
afrinic,41.74.208.0,20,n/a
afrinic,41.77.16.0,21,n/a
afrinic,41.188.0.0,18,n/a
afrinic,41.190.236.0,22,n/a
afrinic,41.204.96.0,19,n/a
afrinic,41.207.32.0,19,n/a
afrinic,41.242.96.0,20,n/a
afrinic,102.16.0.0,14,n/a
afrinic,102.20.0.0,15,n/a
afrinic,102.68.192.0,18,n/a
afrinic,154.120.128.0,18,n/a
afrinic,154.126.0.0,17,n/a
afrinic,196.192.32.0,20,n/a
afrinic,197.148.128.0,18,n/a
afrinic,197.149.0.0,18,n/a
afrinic,197.158.64.0,18,n/a
afrinic,197.159.144.0,20,n/a
afrinic,197.215.192.0,20,n/a
