region,version,ip,prefixlength,org
ripencc,ipv4,45.11.144.0,22,n/a
ripencc,ipv4,45.135.252.0,22,gg.specsavers;Specsavers Optical Group Limited
ripencc,ipv4,46.31.240.0,21,gg.wavetelecom;JT (Guernsey) Limited
ripencc,ipv4,46.235.128.0,21,n/a
ripencc,ipv4,78.41.0.0,21,gg.wavetelecom;JT (Guernsey) Limited
ripencc,ipv4,92.43.208.0,21,gg.wavetelecom;JT (Guernsey) Limited
ripencc,ipv4,93.187.0.0,21,gg.wavetelecom;JT (Guernsey) Limited
ripencc,ipv4,93.189.160.0,21,gg.wavetelecom;JT (Guernsey) Limited
ripencc,ipv4,185.37.76.0,22,gg.wavetelecom;JT (Guernsey) Limited
ripencc,ipv4,185.85.253.0,24,n/a
ripencc,ipv4,185.94.31.0,24,n/a
ripencc,ipv4,185.104.200.0,22,gg.alternative;Alternative Solutions Limited
ripencc,ipv4,185.110.36.0,22,gg.nextgeneration;Next Generation IT Limited
ripencc,ipv4,185.159.16.0,22,n/a
ripencc,ipv4,185.201.0.0,22,gg.corvid;CORVID Protect Holdings Limited
ripencc,ipv4,195.226.128.0,19,gg.wavetelecom;JT (Guernsey) Limited
ripencc,ipv4,213.163.192.0,19,n/a
ripencc,ipv6,2a00:8300::,32,n/a
ripencc,ipv6,2a01:5480::,32,n/a
ripencc,ipv6,2a04:6b40::,29,gg.wavetelecom;JT (Guernsey) Limited
ripencc,ipv6,2a07:b140::,29,n/a
ripencc,ipv6,2a09:5d40::,29,gg.nextgeneration;Next Generation IT Limited
