region,ip,prefixlength,org
ripencc,2a01:1d0::,29,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,2a02:9c0::,29,jo.nic;National Information Technology Center
ripencc,2a07:140::,29,jo.jcs;JORDAN TV CABLE & INTERNET SERVICES CO
ripencc,2a00:18d0::,32,jo.neutelecom;AL-HADATHEH LIL-ITISALAT WA AL-TECHNOLOGIA CO.
ripencc,2a00:18d8::,32,jo.jtc;Jordan Telecommunications PSC
ripencc,2a00:4620::,32,jo.umniahnet;Umniah Lil-Hawatef Al-Mutanaqelah Co.
ripencc,2a00:76e0::,32,n/a
ripencc,2a00:b860::,32,n/a
ripencc,2a00:caa0::,32,jo.ahlibank;AL-BANK AL-AHLI AL-URDONI PLC
ripencc,2a01:9700::,32,n/a
ripencc,2a02:2558::,32,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,2a02:25d8::,32,n/a
ripencc,2a02:5b60::,32,n/a
ripencc,2a02:c040::,29,n/a
ripencc,2a02:e680::,29,n/a
ripencc,2a02:f0c0::,29,jo.nets;Batelco Jordan
ripencc,2a03:6b00::,29,jo.link;Linkdotnet-Jordan
ripencc,2a03:6d00::,32,n/a
ripencc,2a03:b640::,32,n/a
ripencc,2a03:fd00::,32,n/a
ripencc,2a04:6200::,29,n/a
ripencc,2a05:74c0::,29,jo.firstnet;Bahraini Jordanian for Technology and Communications
ripencc,2a05:7500::,29,n/a
ripencc,2a06:9bc0::,29,"jo.petra;""Petra for education"" Limited Public Shareholding"
ripencc,2a0a:2740::,29,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,2a0c:39c0::,29,n/a
ripencc,2a0d:cf40::,29,n/a
ripencc,2a10:1100::,29,n/a
ripencc,2a10:9740::,29,jo.istqrar;Istqrar for Servers Services Ltd
ripencc,2a10:d800::,29,n/a
ripencc,2a11:d180::,29,n/a
ripencc,2a13:1f00::,29,n/a
ripencc,2a13:5c00::,29,n/a
