region,version,ip,prefixlength,org
arin,ipv4,151.105.0.0,16,n/a
arin,ipv4,204.80.150.0,24,n/a
ripencc,ipv4,2.58.88.0,22,fi.rbit;rBit Ab
ripencc,ipv4,2.58.220.0,22,n/a
ripencc,ipv4,5.22.208.0,20,n/a
ripencc,ipv4,5.23.56.0,21,n/a
ripencc,ipv4,5.44.240.0,21,fi.zoner;Zoner Oy
ripencc,ipv4,5.61.88.0,21,fi.corenet;Cinia Oy
ripencc,ipv4,5.83.56.0,21,n/a
ripencc,ipv4,5.133.104.0,22,n/a
ripencc,ipv4,5.180.72.0,22,fi.supercell;Supercell Oy
ripencc,ipv4,5.250.160.0,21,n/a
ripencc,ipv4,5.253.72.0,22,fi.epshp;Etela-Pohjanmaan Sairaanhoitopiirin kuntayhtyma
ripencc,ipv4,31.7.16.0,20,fi.elisa;Elisa Oyj
ripencc,ipv4,31.15.120.0,21,fi.valtori;Valtion tieto - Ja viestintatekniikkakeskus Valtori
ripencc,ipv4,31.25.144.0,21,n/a
ripencc,ipv4,31.47.64.0,21,n/a
ripencc,ipv4,31.132.12.0,22,fi.fidelix;Fidelix Oy
ripencc,ipv4,31.172.152.0,21,fi.istekki-oy;Istekki Oy
ripencc,ipv4,31.187.84.0,22,fi.euronic;Euronic Oy
ripencc,ipv4,31.217.192.0,21,n/a
ripencc,ipv4,37.1.184.0,21,fi.skylogic;Skylogic Finland Oy
ripencc,ipv4,37.16.96.0,19,n/a
ripencc,ipv4,37.19.16.0,21,fi.nokiantyres;Nokian Renkaat Oyj
ripencc,ipv4,37.33.0.0,16,n/a
ripencc,ipv4,37.35.16.0,20,fi.vsp;Vakka-Suomen Puhelin Oy
ripencc,ipv4,37.35.80.0,21,fi.corenet;Cinia Oy
ripencc,ipv4,37.44.48.0,21,fi.istekki-oy;Istekki Oy
ripencc,ipv4,37.98.128.0,20,n/a
ripencc,ipv4,37.114.80.0,21,n/a
ripencc,ipv4,37.130.160.0,19,n/a
ripencc,ipv4,37.136.0.0,16,n/a
ripencc,ipv4,37.153.133.0,24,n/a
ripencc,ipv4,37.219.0.0,16,n/a
ripencc,ipv4,37.233.88.0,21,n/a
ripencc,ipv4,45.8.52.0,22,fi.hindersby-backby;Hindersby-Backby Service Ab
ripencc,ipv4,45.8.128.0,22,fi.s1networks;S1 Networks Oy
ripencc,ipv4,45.8.168.0,22,fi.svv;Suomen Videoviestinta SVV Oy
ripencc,ipv4,45.11.84.0,22,fi.phpoy;ElmoNet Oy
ripencc,ipv4,45.13.60.0,22,fi.kurikka;Kurikan kaupunki
ripencc,ipv4,45.14.40.0,22,fi.kpk;KPK Yhtiot Oyj
ripencc,ipv4,45.14.200.0,22,n/a
ripencc,ipv4,45.66.192.0,22,n/a
ripencc,ipv4,45.81.180.0,22,n/a
ripencc,ipv4,45.82.16.0,22,fi.sspoy;Lounea Palvelut Oy
ripencc,ipv4,45.82.108.0,22,fi.pyhanet;Pyhanet Oy
ripencc,ipv4,45.82.148.0,22,fi.kalajoenkuitu;Kalajoen Kuitu Oy
ripencc,ipv4,45.85.232.0,22,n/a
ripencc,ipv4,45.86.172.0,22,fi.adoram;Adoram Oy
ripencc,ipv4,45.87.132.0,22,fi.yandex;Global DC Oy
ripencc,ipv4,45.87.200.0,22,fi.sievi;Sievin kunta
ripencc,ipv4,45.88.44.0,22,fi.ksshp;Keski-Suomen sairaanhoitopiiri kuntayhtyma
ripencc,ipv4,45.95.8.0,24,fi.fibernet;Fibernet Finland Oy
ripencc,ipv4,45.135.144.0,22,fi.cuuma;Cuuma Communications Oy
ripencc,ipv4,45.142.140.0,22,n/a
ripencc,ipv4,45.146.248.0,22,n/a
ripencc,ipv4,45.151.4.0,22,n/a
ripencc,ipv4,45.151.128.0,22,n/a
ripencc,ipv4,45.152.104.0,22,fi.canorama;Lounea Yritysratkaisut Oy
ripencc,ipv4,45.154.68.0,22,n/a
ripencc,ipv4,45.154.112.0,22,fi.foxcode;FoxCodePlus Oy
ripencc,ipv4,45.156.92.0,22,n/a
ripencc,ipv4,45.156.104.0,22,n/a
ripencc,ipv4,45.156.252.0,22,fi.wisdomic;Frendy Oy
ripencc,ipv4,45.157.104.0,22,n/a
ripencc,ipv4,45.158.116.0,22,n/a
ripencc,ipv4,46.17.192.0,21,n/a
ripencc,ipv4,46.23.160.0,20,fi.sspoy;Lounea Palvelut Oy
ripencc,ipv4,46.30.128.0,21,fi.valtori;Valtion tieto - Ja viestintatekniikkakeskus Valtori
ripencc,ipv4,46.58.0.0,17,n/a
ripencc,ipv4,46.132.0.0,16,n/a
ripencc,ipv4,46.149.100.0,24,n/a
ripencc,ipv4,46.163.192.0,18,n/a
ripencc,ipv4,46.182.112.0,21,fi.elisa;Elisa Oyj
ripencc,ipv4,46.182.160.0,21,n/a
ripencc,ipv4,46.183.72.0,21,n/a
ripencc,ipv4,46.228.128.0,20,fi.f-secure;WithSecure Oyj
ripencc,ipv4,46.231.192.0,21,n/a
ripencc,ipv4,46.254.96.0,21,n/a
ripencc,ipv4,46.254.208.0,21,fi.corenet;Cinia Oy
ripencc,ipv4,46.255.192.0,21,n/a
ripencc,ipv4,62.44.192.0,18,n/a
ripencc,ipv4,62.61.64.0,18,fi.uunet;Verizon Finland Oy
ripencc,ipv4,62.69.160.0,19,n/a
ripencc,ipv4,62.71.0.0,16,n/a
ripencc,ipv4,62.72.224.0,19,fi.multi;Jakobstadsnejdens Telefon Ab
ripencc,ipv4,62.73.32.0,19,n/a
ripencc,ipv4,62.78.96.0,19,n/a
ripencc,ipv4,62.78.128.0,17,n/a
ripencc,ipv4,62.80.128.0,19,fi.multi;Jakobstadsnejdens Telefon Ab
ripencc,ipv4,62.106.0.0,19,fi.phpoy;ElmoNet Oy
ripencc,ipv4,62.106.32.0,20,fi.phpoy;ElmoNet Oy
ripencc,ipv4,62.106.48.0,20,n/a
ripencc,ipv4,62.113.160.0,19,n/a
